family,condition,seed,train_eps,rob_lam,eps,n_inputs,subset_accuracy_clean,subset_accuracy_adv,subset_misclassification_adv,attack_success_rate,n_clean_correct,subset_ece_clean,subset_ece_adv,mean_mutual_information_clean,mean_mutual_information_adv,mean_mutual_information_delta,delta_mutual_information_attack_success,delta_mutual_information_attack_failed,delta_mutual_information_success_gap,mean_one_minus_confidence_clean,mean_one_minus_confidence_adv,mean_one_minus_confidence_delta,delta_one_minus_confidence_attack_success,delta_one_minus_confidence_attack_failed,delta_one_minus_confidence_success_gap,n_inputs_cert,mean_p_safe_point,median_p_safe_point,mean_p_safe_optimistic,mean_p_safe_lower,mean_p_safe_upper,mean_interval_width,mean_ci_width,mean_unknown_frac,mean_property_evaluations,mean_net_frac_safe,mean_net_frac_unsafe,p_safe_q05,p_safe_q25,p_safe_q50,p_safe_q75,p_safe_q95,frac_robust_tau0.5,frac_below_tau0.5,frac_inconclusive_tau0.5,frac_robust_tau0.9,frac_below_tau0.9,frac_inconclusive_tau0.9,frac_robust_tau0.95,frac_below_tau0.95,frac_inconclusive_tau0.95
deterministic,robust,2,0.08,0.25,0.05,50,1.0,1.0,0.0,0.0,50,0.00023881196975705787,0.018846099376678443,-5.8774215124783295e-09,-1.1246308064018218e-08,-5.368886551539888e-09,,-5.368886551539888e-09,,0.00023881196975708007,0.018846099376678468,0.018607287406921386,,0.018607287406921386,,50.0,0.98,1.0,1.0,0.9064999999999998,1.0,0.09349999999999996,0.0384599967157529,0.02,94.06,0.98,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.0,0.020000000000000018,0.98,0.0,0.020000000000000018,0.0,0.0,1.0
deterministic,robust,2,0.08,0.25,0.07,50,1.0,0.98,0.02,0.02,50,0.00023881196975705787,0.03966028332710267,-5.8774215124783295e-09,-1.3261815102749708e-08,-7.384393590271378e-09,-6.221234798431396e-07,5.16130204754226e-09,-6.272847818906819e-07,0.00023881196975708007,0.03829997658729553,0.03806116461753845,0.1341908574104309,0.03609933415237738,0.09809152325805354,50.0,0.9,1.0,0.98,0.8325,0.9815,0.14899999999999997,0.03836657958864948,0.08,94.3,0.9,0.02,0.0,1.0,1.0,1.0,1.0,0.9,0.02,0.07999999999999997,0.9,0.02,0.07999999999999997,0.0,0.02,0.98
deterministic,robust,2,0.08,0.25,0.08,50,1.0,0.92,0.08,0.08,50,0.00023881196975705787,0.04947868347167972,-5.8774215124783295e-09,-1.0388135724070935e-07,-9.800393572823103e-08,-4.125903245721929e-07,-7.064859756788651e-08,-3.419417270043064e-07,0.00023881196975708007,0.05610852003097534,0.055869708061218264,0.3259800225496292,0.0323818546274434,0.2935981679221858,50.0,0.86,1.0,0.94,0.7955,0.9444999999999999,0.149,0.038319871025097776,0.08,94.42,0.86,0.06,0.0,1.0,1.0,1.0,1.0,0.86,0.06,0.08000000000000002,0.86,0.06,0.08000000000000002,0.0,0.06,0.94
deterministic,robust,2,0.08,0.25,0.1,50,1.0,0.86,0.14,0.14,50,0.00023881196975705787,0.08359116554260258,-5.8774215124783295e-09,4.36431591310793e-08,4.952058064355763e-08,-2.914546420080504e-08,6.232668096705854e-08,-9.147214516786358e-08,0.00023881196975708007,0.07211575269699097,0.07187694072723388,0.21532668386186873,0.04852465696113054,0.1668020269007382,50.0,0.74,1.0,0.9,0.6844999999999999,0.9075,0.22299999999999995,0.038179745334442655,0.16,94.78,0.74,0.08,0.0,0.25,1.0,1.0,1.0,0.74,0.1,0.16,0.74,0.1,0.16,0.0,0.1,0.9
deterministic,robust,2,0.08,0.25,0.15,50,1.0,0.6,0.4,0.4,50,0.00023881196975705787,0.22502304017543795,-5.8774215124783295e-09,-1.512380549684167e-08,-9.246383984363339e-09,-2.890880287976811e-08,3.861895279239841e-09,-3.277069815900795e-08,0.00023881196975708007,0.21383536398410796,0.2135965520143509,0.2939205035567284,0.16004725098609923,0.13387325257062915,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,robust,3,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.00023314714431765804,0.000705754756927468,-7.286927747918892e-08,-7.909842198776712e-08,-6.229144508578196e-09,,-6.229144508578196e-09,,0.00023314714431762695,0.0007057547569274903,0.0004726076126098633,,0.0004726076126098633,,50.0,1.0,1.0,1.0,0.9249999999999998,1.0,0.07499999999999997,0.03848335099752875,0.0,94.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
deterministic,robust,3,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.00023314714431765804,0.005042613744735717,-7.286927747918892e-08,-3.768960180340966e-08,3.517967567577925e-08,,3.517967567577925e-08,,0.00023314714431762695,0.005042613744735718,0.004809466600418091,,0.004809466600418091,,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,robust,3,0.08,0.25,0.05,50,1.0,1.0,0.0,0.0,50,0.00023314714431765804,0.024008692502975448,-7.286927747918892e-08,-1.0089714009398065e-07,-2.802786261479174e-08,,-2.802786261479174e-08,,0.00023314714431762695,0.024008692502975465,0.023775545358657838,,0.023775545358657838,,50.0,0.96,1.0,1.0,0.8879999999999998,1.0,0.11199999999999996,0.03843664243397704,0.04,94.12,0.96,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.0,0.040000000000000036,0.96,0.0,0.040000000000000036,0.0,0.0,1.0
deterministic,robust,3,0.08,0.25,0.07,50,1.0,0.94,0.06,0.06,50,0.00023314714431765804,0.05086581587791439,-7.286927747918892e-08,-1.2462490559528306e-08,6.040678691966061e-08,4.3151279290517173e-08,6.150820230024424e-08,-1.8356923009727064e-08,0.00023314714431762695,0.02670702338218689,0.026473876237869263,0.11801560719807942,0.020630787027643083,0.09738482017043634,50.0,0.92,1.0,0.94,0.851,0.9444999999999999,0.09349999999999996,0.03838993387042534,0.02,94.24,0.92,0.06,0.0,1.0,1.0,1.0,1.0,0.92,0.06,0.019999999999999962,0.92,0.06,0.019999999999999962,0.0,0.06,0.94
deterministic,robust,3,0.08,0.25,0.08,50,1.0,0.92,0.08,0.08,50,0.00023314714431765804,0.07807132840156553,-7.286927747918892e-08,-4.214849269601473e-08,3.072078478317419e-08,-1.0727671906352043e-07,4.2720567726365024e-08,-1.4999728678988546e-07,0.00023314714431762695,0.03078081250190735,0.030547665357589723,0.14817547798156738,0.020319159912026447,0.12785631806954093,50.0,0.88,1.0,0.92,0.814,0.9259999999999999,0.11199999999999996,0.038343225306873625,0.04,94.36,0.88,0.08,0.0,1.0,1.0,1.0,1.0,0.88,0.08,0.039999999999999994,0.88,0.08,0.039999999999999994,0.0,0.08,0.92
deterministic,robust,3,0.08,0.25,0.1,50,1.0,0.88,0.12,0.12,50,0.00023314714431765804,0.1079307329654694,-7.286927747918892e-08,7.819029633537866e-08,1.5105957381456757e-07,1.290948906292518e-07,1.5405475788529245e-07,-2.4959867256040643e-08,0.00023314714431762695,0.06256539463996887,0.06233224749565124,0.1742641031742096,0.04706881263039329,0.12719529054381631,50.0,0.74,1.0,0.9,0.6844999999999999,0.9075,0.22299999999999995,0.038179745334442655,0.16,94.78,0.74,0.1,0.0,0.25,1.0,1.0,1.0,0.74,0.1,0.16,0.74,0.1,0.16,0.0,0.1,0.9
deterministic,robust,3,0.08,0.25,0.15,50,1.0,0.56,0.44,0.44,50,0.00023314714431765804,0.2515753608942032,-7.286927747918892e-08,3.405846655368805e-08,1.0692774403287696e-07,1.8980498854087575e-07,4.180990906230649e-08,1.4799507947856927e-07,0.00023314714431762695,0.210391588807106,0.21015844166278838,0.2783139944076538,0.15660765022039413,0.12170634418725967,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,robust,4,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.0003291308879852517,0.0007460224628448309,-4.063752648384245e-08,-1.6200453637037887e-08,2.443707284680456e-08,,2.443707284680456e-08,,0.00032913088798522947,0.0007460224628448487,0.0004168915748596191,,0.0004168915748596191,,50.0,1.0,1.0,1.0,0.9249999999999998,1.0,0.07499999999999997,0.03848335099752875,0.0,94.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
deterministic,robust,4,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.0003291308879852517,0.003952515125274654,-4.063752648384245e-08,-5.800903257871526e-08,-1.7371506094872812e-08,,-1.7371506094872812e-08,,0.00032913088798522947,0.003952515125274658,0.003623384237289429,,0.003623384237289429,,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,robust,4,0.08,0.25,0.05,50,1.0,1.0,0.0,0.0,50,0.0003291308879852517,0.02344236254692076,-4.063752648384245e-08,-8.162398398514626e-08,-4.098645750130381e-08,,-4.098645750130381e-08,,0.00032913088798522947,0.023442362546920777,0.023113231658935546,,0.023113231658935546,,50.0,0.94,1.0,1.0,0.8694999999999999,1.0,0.13049999999999998,0.038413288152201186,0.06,94.18,0.94,0.0,0.4500000000000002,1.0,1.0,1.0,1.0,0.94,0.0,0.06000000000000005,0.94,0.0,0.06000000000000005,0.0,0.0,1.0
deterministic,robust,4,0.08,0.25,0.07,50,1.0,0.92,0.08,0.08,50,0.0003291308879852517,0.05566629171371458,-4.063752648384245e-08,-3.558754983146173e-08,5.049976652380719e-09,5.235779099166393e-08,9.362536663560915e-10,5.1421537325307844e-08,0.00032913088798522947,0.0402195405960083,0.03989040970802307,0.2917770892381668,0.017987220183662746,0.2737898690545041,50.0,0.92,1.0,0.9254794520547945,0.851,0.9314794520547945,0.0804794520547945,0.03838993387042534,0.005979381443298969,98.14,0.92,0.08,0.0,1.0,1.0,1.0,1.0,0.92,0.08,-4.163336342344337e-17,0.92,0.08,-4.163336342344337e-17,0.0,0.08,0.92
deterministic,robust,4,0.08,0.25,0.08,50,1.0,0.92,0.08,0.08,50,0.0003291308879852517,0.0899054789543152,-4.063752648384245e-08,-1.9142949554407097e-08,2.1494576929435352e-08,4.3233740143477917e-07,-1.4230886071029328e-08,4.465682875058085e-07,0.00032913088798522947,0.04099223852157593,0.0406631076335907,0.13939251005649567,0.03207794220551201,0.10731456785098366,50.0,0.86,1.0,0.92,0.7954999999999999,0.9259999999999999,0.13049999999999998,0.038319871025097776,0.06,94.42,0.86,0.08,0.0,1.0,1.0,1.0,1.0,0.86,0.08,0.06000000000000001,0.86,0.08,0.06000000000000001,0.0,0.08,0.92
deterministic,robust,4,0.08,0.25,0.1,50,1.0,0.88,0.12,0.12,50,0.0003291308879852517,0.12048612594604494,-4.063752648384245e-08,-1.086227348423563e-07,-6.798520835851385e-08,3.2920252124313265e-07,-1.221471714860111e-07,4.513496927291437e-07,0.00032913088798522947,0.05140643119812012,0.05107730031013489,0.08190706372261047,0.046873241662979126,0.03503382205963135,50.0,0.76,1.0,0.88,0.7029999999999998,0.889,0.18599999999999994,0.038203099616218504,0.12,94.72,0.76,0.12,0.0,1.0,1.0,1.0,1.0,0.76,0.12,0.12,0.76,0.12,0.12,0.0,0.12,0.88
deterministic,robust,4,0.08,0.25,0.15,50,1.0,0.62,0.38,0.38,50,0.0003291308879852517,0.1997040218114853,-4.063752648384245e-08,-8.157454431056977e-08,-4.093701782672732e-08,-1.0761925142824158e-07,-6.726174837985905e-11,-1.0755198967986173e-07,0.00032913088798522947,0.19589202463626862,0.1955628937482834,0.2519389924250151,0.16100980101093168,0.09092919141408343,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,0,,,0.01,50,1.0,1.0,0.0,0.0,50,0.00011328458786008522,0.0023047423362732022,-4.8501171823894797e-08,-1.0656347648074772e-07,-5.806230465685291e-08,,-5.806230465685291e-08,,0.00011328458786010742,0.0023047423362731936,0.002191457748413086,,0.002191457748413086,,50.0,1.0,1.0,1.0,0.9249999999999998,1.0,0.07499999999999997,0.03848335099752875,0.0,94.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
deterministic,standard,0,,,0.03,50,1.0,0.86,0.14,0.14,50,0.00011328458786008522,0.12442911505699164,-4.8501171823894797e-08,7.465939706463587e-09,5.5967111530358384e-08,2.4051821258451257e-07,2.592390903317049e-08,2.1459430355134207e-07,0.00011328458786010742,0.034433645009994504,0.0343203604221344,0.09927969319479805,0.023745585319607757,0.0755341078751903,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,0,,,0.05,50,1.0,0.56,0.44,0.44,50,0.00011328458786008522,0.44673607707023627,-4.8501171823894797e-08,-4.396409934770418e-08,4.537072476190618e-09,-3.1561423737129376e-08,3.2900176643799184e-08,-6.446160038092856e-08,0.00011328458786010742,0.051486726999282834,0.05137344241142273,0.03213298320770264,0.06649094607148852,-0.03435796286378588,50.0,0.0,0.0,0.5620338983050847,0.0,0.5950338983050847,0.5950338983050847,0.037315636908736065,0.5616494845360824,99.78,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.0,0.44,0.56,0.0,0.44,0.56
deterministic,standard,0,,,0.07,50,1.0,0.24,0.76,0.76,50,0.00011328458786008522,0.742798376083374,-4.8501171823894797e-08,-7.961497374253667e-08,-3.111380191864188e-08,-4.2017586353231506e-08,3.4148487908919334e-09,-4.543243514412344e-08,0.00011328458786010742,0.05101114273071289,0.05089785814285278,0.03703157682167856,0.09480774899323781,-0.05777617217155925,50.0,0.0,0.0,0.24,0.0,0.297,0.297,0.037315636908736065,0.24,97.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.76,0.24,0.0,0.76,0.24
deterministic,standard,0,,,0.08,50,1.0,0.1,0.9,0.9,50,0.00011328458786008522,0.8654254460334778,-4.8501171823894797e-08,-2.6738000187265244e-08,2.1763171636629552e-08,-1.978514422974599e-09,2.3543834617306691e-07,-2.374168605960415e-07,0.00011328458786010742,0.05626724243164063,0.056153957843780515,0.0396622724003262,0.2045791268348694,-0.16491685443454318,50.0,0.0,0.0,0.12,0.0,0.18599999999999994,0.18599999999999994,0.037315636908736065,0.1197938144329897,97.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0,0.88,0.12,0.0,0.88,0.12
deterministic,standard,0,,,0.1,50,1.0,0.0,1.0,1.0,50,0.00011328458786008522,0.988999285697937,-4.8501171823894797e-08,2.07007454064434e-08,6.92019172303382e-08,6.92019172303382e-08,,,0.00011328458786010742,0.011000714302062987,0.010887429714202881,0.010887429714202881,,,50.0,0.0,0.0,0.0,0.0,0.07499999999999997,0.07499999999999997,0.037315636908736065,0.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
deterministic,standard,0,,,0.15,50,1.0,0.0,1.0,1.0,50,0.00011328458786008522,0.9999514532089233,-4.8501171823894797e-08,-3.694571287347556e-08,1.1555458950419235e-08,1.1555458950419235e-08,,,0.00011328458786010742,4.854679107666016e-05,-6.473779678344726e-05,-6.473779678344726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,1,,,0.01,50,1.0,0.96,0.04,0.04,50,0.007660925388336182,0.03558123946189877,-1.6114584853437614e-08,-4.551491012250164e-08,-2.9400325269064025e-08,-2.086162567138672e-07,-2.193299479219723e-08,-1.8668326192166997e-07,0.007660925388336182,0.006006447076797486,-0.0016544783115386963,-0.06062135100364685,0.0008024747172991434,-0.06142382572094599,50.0,0.96,1.0,0.96,0.8879999999999998,0.963,0.07499999999999997,0.03843664243397704,0.0,94.12,0.96,0.04,1.0,1.0,1.0,1.0,1.0,0.96,0.04,3.469446951953614e-17,0.96,0.04,3.469446951953614e-17,0.0,0.04,0.96
deterministic,standard,1,,,0.03,50,1.0,0.9,0.1,0.1,50,0.007660925388336182,0.09153744220733645,-1.6114584853437614e-08,-1.5950262408637173e-08,1.6432244480044101e-10,-1.0100884537678211e-07,1.1405785536087393e-08,-1.1241463091286951e-07,0.007660925388336182,0.08066099405288696,0.07300006866455078,0.09951986074447632,0.07005342510011461,0.029466435644361702,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,1,,,0.05,50,1.0,0.56,0.44,0.44,50,0.007660925388336182,0.41186786174774176,-1.6114584853437614e-08,-8.937040092860116e-08,-7.325581607516355e-08,-3.073293183578327e-08,-1.0666665369181948e-07,7.593372185603621e-08,0.007660925388336182,0.05655653953552246,0.04889561414718628,0.038244632157412445,0.057264242853437154,-0.01901961069602471,50.0,0.0,0.0,0.56,0.0,0.593,0.593,0.037315636908736065,0.56,97.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.0,0.44,0.56,0.0,0.44,0.56
deterministic,standard,1,,,0.07,50,1.0,0.14,0.86,0.86,50,0.007660925388336182,0.782017251253128,-1.6114584853437614e-08,-1.024967059493065e-07,-8.638212109586887e-08,-1.0366063573596348e-07,1.975732597899797e-08,-1.2341796171496144e-07,0.007660925388336182,0.07798274874687194,0.07032182335853576,0.06851727879324625,0.08140688283102852,-0.012889604037782276,50.0,0.0,0.0,0.15116438356164383,0.0,0.2156643835616438,0.2156643835616438,0.037315636908736065,0.14969072164948455,100.9,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.16000000000000003,0.0,0.86,0.14,0.0,0.86,0.14
deterministic,standard,1,,,0.08,50,1.0,0.08,0.92,0.92,50,0.007660925388336182,0.9015289378166199,-1.6114584853437614e-08,-6.039114083478126e-08,-4.427655598134364e-08,-4.261973825219783e-08,-6.332995986652046e-08,2.0710221614322628e-08,0.007660925388336182,0.032811105251312256,0.025150179862976074,0.013859200736750727,0.15499643981456757,-0.14113723907781683,50.0,0.0,0.0,0.08,0.0,0.14899999999999997,0.14899999999999997,0.037315636908736065,0.08,97.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.07999999999999996,0.0,0.92,0.07999999999999996,0.0,0.92,0.07999999999999996
deterministic,standard,1,,,0.1,50,1.0,0.02,0.98,0.98,50,0.007660925388336182,0.9616254389286041,-1.6114584853437614e-08,-3.9182972955131846e-08,-2.3068388101694233e-08,-2.35391715119492e-08,-9.992007221626409e-16,-2.3539170512748477e-08,0.007660925388336182,0.018374561071395873,0.010713635683059693,0.0017445452359257912,0.45019906759262085,-0.4484545223566951,50.0,0.0,0.0,0.020559440559440558,0.0,0.09405944055944053,0.09405944055944053,0.037315636908736065,0.02082474226804124,97.92,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018
deterministic,standard,1,,,0.15,50,1.0,0.0,1.0,1.0,50,0.007660925388336182,0.9999594628810883,-1.6114584853437614e-08,-9.748115797660051e-09,6.3664690557775625e-09,6.3664690557775625e-09,,,0.007660925388336182,4.0537118911743165e-05,-0.007620388269424438,-0.007620388269424438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,2,,,0.01,50,1.0,0.98,0.02,0.02,50,0.0011706995964050337,0.017069517374038695,-3.45795993059347e-08,-7.238659780139866e-08,-3.780699849546396e-08,-9.98377799987793e-07,-1.8203512750722547e-08,-9.801742872370705e-07,0.0011706995964050294,0.011008745431900025,0.009838045835494994,0.3011489510536194,0.003892925320839395,0.29725602573278,50.0,0.98,1.0,0.98,0.9064999999999998,0.9815,0.07499999999999997,0.0384599967157529,0.0,94.06,0.98,0.02,1.0,1.0,1.0,1.0,1.0,0.98,0.02,1.734723475976807e-17,0.98,0.02,1.734723475976807e-17,0.0,0.02,0.98
deterministic,standard,2,,,0.03,50,1.0,0.84,0.16,0.16,50,0.0011706995964050337,0.11286393284797666,-3.45795993059347e-08,3.1713330770318305e-08,6.629293007625301e-08,-4.153844201937318e-08,8.683223904684848e-08,-1.2837068106622166e-07,0.0011706995964050294,0.049918619394302366,0.04874791979789734,0.15448687970638275,0.028607165529614405,0.12587971417676835,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,2,,,0.05,50,1.0,0.52,0.48,0.48,50,0.0011706995964050337,0.400694180727005,-3.45795993059347e-08,7.957918573886502e-08,1.1415878504479973e-07,9.400135662455493e-08,1.3276564204810261e-07,-3.8764285423547685e-08,0.0011706995964050294,0.10140160441398621,0.10023090481758118,0.1180062120159467,0.08382292894216684,0.034183283073779866,50.0,0.0,0.0,0.576027397260274,0.0,0.6090273972602739,0.6090273972602739,0.037315636908736065,0.5775257731958763,100.9,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.5800000000000001,0.0,0.44,0.56,0.0,0.44,0.56
deterministic,standard,2,,,0.07,50,1.0,0.22,0.78,0.78,50,0.0011706995964050337,0.7243859839439393,-3.45795993059347e-08,-1.4056311556487344e-07,-1.0598351625893874e-07,-1.4093886507432913e-07,1.7949084086536235e-08,-1.5888794916086536e-07,0.0011706995964050294,0.061406488418579104,0.06023578882217407,0.05265661386343149,0.08710740913044322,-0.03445079526701173,50.0,0.0,0.0,0.23942028985507247,0.0,0.29699999999999993,0.29699999999999993,0.037315636908736065,0.23938144329896907,97.82,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.76,0.24,0.0,0.76,0.24
deterministic,standard,2,,,0.08,50,1.0,0.16,0.84,0.84,50,0.0011706995964050337,0.8522931730747222,-3.45795993059347e-08,-5.0298701808060286e-08,-1.5719102502125584e-08,-4.3953169807468363e-08,1.32509750850924e-07,-1.7646292065839237e-07,0.0011706995964050294,0.04923551678657532,0.048064817190170285,0.017299757117316836,0.2095813825726509,-0.19228162545533406,50.0,0.0,0.0,0.17999350491191038,0.0,0.24167699115044244,0.24167699115044244,0.037315636908736065,0.18,97.56,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.18000000000000005,0.0,0.82,0.18000000000000005,0.0,0.82,0.18000000000000005
deterministic,standard,2,,,0.1,50,1.0,0.02,0.98,0.98,50,0.0011706995964050337,0.9672929334640503,-3.45795993059347e-08,-2.9866448514326295e-08,4.713150791608407e-09,1.2716076135111313e-08,-3.87430191040034e-07,4.001462671751453e-07,0.0011706995964050294,0.012707066535949708,0.011536366939544677,0.008557780664794299,0.15748709440231323,-0.14892931373751894,50.0,0.0,0.0,0.029589041095890414,0.0,0.10308904109589039,0.10308904109589039,0.037315636908736065,0.030103092783505155,100.9,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.040000000000000036,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018
deterministic,standard,2,,,0.15,50,1.0,0.0,1.0,1.0,50,0.0011706995964050337,0.9999940276145936,-3.45795993059347e-08,-1.1204048030566405e-07,-7.746088099972935e-08,-7.746088099972935e-08,,,0.0011706995964050294,5.972385406494141e-06,-0.0011647272109985352,-0.0011647272109985352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,3,,,0.01,50,1.0,1.0,0.0,0.0,50,0.0002331888675689564,0.004361890554428091,-4.0295362401712027e-08,-4.7736954602584094e-08,-7.4415922008720655e-09,,-7.4415922008720655e-09,,0.00023318886756896974,0.004361890554428101,0.004128701686859131,,0.004128701686859131,,50.0,0.98,1.0,1.0,0.9064999999999998,1.0,0.09349999999999996,0.0384599967157529,0.02,94.06,0.98,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.0,0.020000000000000018,0.98,0.0,0.020000000000000018,0.0,0.0,1.0
deterministic,standard,3,,,0.03,50,1.0,0.84,0.16,0.16,50,0.0002331888675689564,0.12989763855934142,-4.0295362401712027e-08,-1.6947450212079217e-08,2.3347912189632807e-08,1.0284020390827209e-07,8.206523290844373e-09,9.463368061742772e-08,0.00023318886756896974,0.03877699017524719,0.038543801307678226,0.14079508185386658,0.01906736691792806,0.12172771493593852,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,3,,,0.05,50,1.0,0.56,0.44,0.44,50,0.0002331888675689564,0.45835078716278077,-4.0295362401712027e-08,4.474291912970329e-08,8.503828153141533e-08,2.2127200015699022e-07,-2.2002497388679236e-08,2.4327449754566947e-07,0.00023318886756896974,0.060377368927001955,0.060144180059432985,0.03199549154801802,0.08226100674697331,-0.05026551519895529,50.0,0.0,0.0,0.56,0.0,0.5930000000000001,0.5930000000000001,0.037315636908736065,0.56,97.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.0,0.44,0.56,0.0,0.44,0.56
deterministic,standard,3,,,0.07,50,1.0,0.24,0.76,0.76,50,0.0002331888675689564,0.7004182851314544,-4.0295362401712027e-08,-6.607601903851901e-08,-2.578065663680698e-08,-3.301510780807414e-08,-2.871561261127628e-09,-3.0143546546946514e-08,0.00023318886756896974,0.059581714868545535,0.059348526000976565,0.039111046414626274,0.12343387802441914,-0.08432283160979287,50.0,0.0,0.0,0.24,0.0,0.29699999999999993,0.29699999999999993,0.037315636908736065,0.24,97.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.76,0.24,0.0,0.76,0.24
deterministic,standard,3,,,0.08,50,1.0,0.08,0.92,0.92,50,0.0002331888675689564,0.8831931841373444,-4.0295362401712027e-08,-5.0854995947702267e-08,-1.0559633545990238e-08,-3.8648186358286714e-08,3.1245872379541927e-07,-3.5110691015370597e-07,0.00023318886756896974,0.055638777017593385,0.055405588150024415,0.04432499279146609,0.18283243477344513,-0.13850744198197903,50.0,0.0,0.0,0.08,0.0,0.14899999999999997,0.14899999999999997,0.037315636908736065,0.08,97.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.07999999999999996,0.0,0.92,0.07999999999999996,0.0,0.92,0.07999999999999996
deterministic,standard,3,,,0.1,50,1.0,0.02,0.98,0.98,50,0.0002331888675689564,0.9859091544151305,-4.0295362401712027e-08,-4.681823208563252e-09,3.5613539193148776e-08,3.025823950565339e-08,2.9802322388042257e-07,-2.677649843747692e-07,0.00023318886756896974,0.00861713409423828,0.008383945226669312,0.0011436744612090442,0.3631572127342224,-0.36201353827301336,50.0,0.0,0.0,0.02,0.0,0.09349999999999996,0.09349999999999996,0.037315636908736065,0.02,97.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018
deterministic,standard,3,,,0.15,50,1.0,0.0,1.0,1.0,50,0.0002331888675689564,0.9999343490600586,-4.0295362401712027e-08,-4.408503255513667e-08,-3.789670153424643e-09,-3.789670153424643e-09,,,0.00023318886756896974,6.565093994140625e-05,-0.00016753792762756349,-0.00016753792762756349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deterministic,standard,4,,,0.01,50,1.0,1.0,0.0,0.0,50,0.0002033710479736328,0.004186730384826667,-2.6563117295937134e-08,-7.648346910194004e-08,-4.9920351806002905e-08,,-4.9920351806002905e-08,,0.0002033710479736328,0.00418673038482666,0.003983359336853027,,0.003983359336853027,,50.0,0.98,1.0,1.0,0.9064999999999998,1.0,0.09349999999999996,0.0384599967157529,0.02,94.06,0.98,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.0,0.020000000000000018,0.98,0.0,0.020000000000000018,0.0,0.0,1.0
deterministic,standard,4,,,0.03,50,1.0,0.84,0.16,0.16,50,0.0002033710479736328,0.12259387493133547,-2.6563117295937134e-08,-6.048324781460224e-08,-3.3920130518665104e-08,-1.124985828937497e-07,-1.8952806256744228e-08,-9.354577663700547e-08,0.0002033710479736328,0.0669660758972168,0.06676270484924317,0.19563370198011398,0.042215848252886816,0.15341785372722716,,,,,,,,,,,,,,,,,,,,,,,,,,
