family,seed,eps,train_eps,rob_lam,metric,direction,standard,robust,effect,score,variant,target
mc_dropout,2,0.08,0.08,0.25,delta_mutual_information_success_gap,robust-standard,-0.14706156557262556,0.07127131293552279,0.21833287850814836,,,
mc_dropout,2,0.08,0.08,0.25,mean_one_minus_confidence_clean,robust-standard,0.0023944222927093505,0.0034522914886474607,0.0010578691959381103,,,
mc_dropout,2,0.08,0.08,0.25,mean_one_minus_confidence_adv,robust-standard,0.12782294631004334,0.07087155699729919,-0.056951389312744155,,,
mc_dropout,2,0.08,0.08,0.25,mean_one_minus_confidence_delta,robust-standard,0.12542852401733398,0.06741926550865174,-0.05800925850868224,,,
mc_dropout,2,0.08,0.08,0.25,delta_one_minus_confidence_attack_success,robust-standard,0.0817300648224063,0.27820083498954773,0.19647077016714143,,,
mc_dropout,2,0.08,0.08,0.25,delta_one_minus_confidence_attack_failed,robust-standard,0.32449928257200455,0.049090433379878166,-0.2754088491921264,,,
mc_dropout,2,0.08,0.08,0.25,delta_one_minus_confidence_success_gap,robust-standard,-0.24276921774959825,0.22911040160966956,0.4718796193592678,,,
mc_dropout,2,0.08,0.08,0.25,n_inputs_cert,robust-standard,50.0,50.0,0.0,,,
mc_dropout,2,0.08,0.08,0.25,mean_p_safe_point,robust-standard,0.0,0.858757001436172,0.858757001436172,,,
mc_dropout,2,0.08,0.08,0.25,median_p_safe_point,robust-standard,0.0,0.9908256880733946,0.9908256880733946,,,
mc_dropout,2,0.08,0.08,0.25,mean_p_safe_optimistic,robust-standard,0.14022198142799336,0.9211829319792938,0.7809609505513004,,,
mc_dropout,2,0.08,0.08,0.25,mean_p_safe_lower,robust-standard,0.0,0.7890347792139498,0.7890347792139498,,,
mc_dropout,2,0.08,0.08,0.25,mean_p_safe_upper,robust-standard,0.2152219814279933,0.9335408731484576,0.7183188917204643,,,
mc_dropout,2,0.08,0.08,0.25,mean_interval_width,standard-robust,0.2152219814279933,0.14450609393450772,0.07071588749348556,,,
mc_dropout,2,0.08,0.08,0.25,mean_ci_width,standard-robust,0.037315636908736065,0.05516095689662872,-0.017845319987892655,,,
mc_dropout,2,0.08,0.08,0.25,mean_unknown_frac,standard-robust,0.14,0.06292788854148083,0.07707211145851918,,,
mc_dropout,2,0.08,0.08,0.25,mean_property_evaluations,robust-standard,167.1,148.34,-18.75999999999999,,,
mc_dropout,2,0.08,0.08,0.25,mean_net_frac_safe,robust-standard,0.0,0.9,0.9,,,
mc_dropout,2,0.08,0.08,0.25,mean_net_frac_unsafe,robust-standard,0.78,0.08,-0.7000000000000001,,,
mc_dropout,2,0.08,0.08,0.25,p_safe_q05,robust-standard,0.0,0.025000000000000022,0.025000000000000022,,,
mc_dropout,2,0.08,0.08,0.25,p_safe_q25,robust-standard,0.0,0.904109589041096,0.904109589041096,,,
mc_dropout,2,0.08,0.08,0.25,p_safe_q50,robust-standard,0.0,0.9908256880733946,0.9908256880733946,,,
mc_dropout,2,0.08,0.08,0.25,p_safe_q75,robust-standard,0.0,1.0,1.0,,,
mc_dropout,2,0.08,0.08,0.25,p_safe_q95,robust-standard,0.0,1.0,1.0,,,
mc_dropout,2,0.08,0.08,0.25,frac_robust_tau0.5,robust-standard,0.0,0.88,0.88,,,
mc_dropout,2,0.08,0.08,0.25,frac_below_tau0.5,robust-standard,0.88,0.08,-0.8,,,
mc_dropout,2,0.08,0.08,0.25,frac_inconclusive_tau0.5,robust-standard,0.12,0.039999999999999994,-0.08,,,
mc_dropout,2,0.08,0.08,0.25,frac_robust_tau0.9,robust-standard,0.0,0.62,0.62,,,
mc_dropout,2,0.08,0.08,0.25,frac_below_tau0.9,robust-standard,0.98,0.1,-0.88,,,
mc_dropout,2,0.08,0.08,0.25,frac_inconclusive_tau0.9,robust-standard,0.020000000000000018,0.28,0.26,,,
mc_dropout,2,0.08,0.08,0.25,frac_robust_tau0.95,robust-standard,0.0,0.0,0.0,,,
mc_dropout,2,0.08,0.08,0.25,frac_below_tau0.95,robust-standard,0.98,0.1,-0.88,,,
mc_dropout,2,0.08,0.08,0.25,frac_inconclusive_tau0.95,robust-standard,0.020000000000000018,0.9,0.88,,,
mc_dropout,2,0.1,0.08,0.25,subset_accuracy_clean,robust-standard,1.0,1.0,0.0,,,
mc_dropout,2,0.1,0.08,0.25,subset_accuracy_adv,robust-standard,0.0,0.9,0.9,,,
mc_dropout,2,0.1,0.08,0.25,subset_misclassification_adv,standard-robust,1.0,0.1,0.9,,,
mc_dropout,2,0.1,0.08,0.25,attack_success_rate,standard-robust,1.0,0.1,0.9,,,
mc_dropout,2,0.1,0.08,0.25,subset_ece_clean,standard-robust,0.002394422292709364,0.003452291488647452,-0.0010578691959380881,,,
mc_dropout,2,0.1,0.08,0.25,subset_ece_adv,standard-robust,0.9442264890670775,0.08196220278739925,0.8622642862796782,,,
mc_dropout,2,0.1,0.08,0.25,mean_mutual_information_clean,robust-standard,0.005198489071471215,0.007582876171501809,0.002384387100030594,,,
mc_dropout,2,0.1,0.08,0.25,mean_mutual_information_adv,robust-standard,0.060856669834902274,0.06740704077819828,0.0065503709432960106,,,
mc_dropout,2,0.1,0.08,0.25,mean_mutual_information_delta,robust-standard,0.05565818076343106,0.05982416460669647,0.004165983843265407,,,
mc_dropout,2,0.1,0.08,0.25,delta_mutual_information_attack_success,robust-standard,0.05565818076343106,0.040494071692228316,-0.015164109071202747,,,
mc_dropout,2,0.1,0.08,0.25,delta_mutual_information_attack_failed,robust-standard,,0.061971952708304044,,,,
mc_dropout,2,0.1,0.08,0.25,delta_mutual_information_success_gap,robust-standard,,-0.02147788101607573,,,,
mc_dropout,2,0.1,0.08,0.25,mean_one_minus_confidence_clean,robust-standard,0.0023944222927093505,0.0034522914886474607,0.0010578691959381103,,,
mc_dropout,2,0.1,0.08,0.25,mean_one_minus_confidence_adv,robust-standard,0.05577351093292236,0.11461697697639465,0.05884346604347229,,,
mc_dropout,2,0.1,0.08,0.25,mean_one_minus_confidence_delta,robust-standard,0.05337908864021301,0.11116468548774719,0.057785596847534176,,,
mc_dropout,2,0.1,0.08,0.25,delta_one_minus_confidence_attack_success,robust-standard,0.05337908864021301,0.21255091428756714,0.15917182564735413,,,
mc_dropout,2,0.1,0.08,0.25,delta_one_minus_confidence_attack_failed,robust-standard,,0.09989954895443387,,,,
mc_dropout,2,0.1,0.08,0.25,delta_one_minus_confidence_success_gap,robust-standard,,0.11265136533313327,,,,
mc_dropout,2,0.1,0.08,0.25,n_inputs_cert,robust-standard,50.0,50.0,0.0,,,
mc_dropout,2,0.1,0.08,0.25,mean_p_safe_point,robust-standard,0.0,0.688627035265864,0.688627035265864,,,
mc_dropout,2,0.1,0.08,0.25,median_p_safe_point,robust-standard,0.0,0.9581112591605596,0.9581112591605596,,,
mc_dropout,2,0.1,0.08,0.25,mean_p_safe_optimistic,robust-standard,0.033336658244471726,0.8789206970459503,0.8455840388014786,,,
mc_dropout,2,0.1,0.08,0.25,mean_p_safe_lower,robust-standard,0.0,0.6275058338560934,0.6275058338560934,,,
mc_dropout,2,0.1,0.08,0.25,mean_p_safe_upper,robust-standard,0.1083366582444717,0.9036592956365632,0.7953226373920915,,,
mc_dropout,2,0.1,0.08,0.25,mean_interval_width,standard-robust,0.1083366582444717,0.2761534617804699,-0.1678168035359982,,,
mc_dropout,2,0.1,0.08,0.25,mean_ci_width,standard-robust,0.037315636908736065,0.059837421655144434,-0.02252178474640837,,,
mc_dropout,2,0.1,0.08,0.25,mean_unknown_frac,standard-robust,0.03505154639175257,0.19294881843363595,-0.1578972720418834,,,
mc_dropout,2,0.1,0.08,0.25,mean_property_evaluations,robust-standard,125.68,172.12,46.44,,,
mc_dropout,2,0.1,0.08,0.25,mean_net_frac_safe,robust-standard,0.0,0.72,0.72,,,
mc_dropout,2,0.1,0.08,0.25,mean_net_frac_unsafe,robust-standard,0.98,0.1,-0.88,,,
mc_dropout,2,0.1,0.08,0.25,p_safe_q05,robust-standard,0.0,0.0,0.0,,,
mc_dropout,2,0.1,0.08,0.25,p_safe_q25,robust-standard,0.0,0.19178082191780818,0.19178082191780818,,,
mc_dropout,2,0.1,0.08,0.25,p_safe_q50,robust-standard,0.0,0.9581112591605596,0.9581112591605596,,,
mc_dropout,2,0.1,0.08,0.25,p_safe_q75,robust-standard,0.0,0.9977064220183487,0.9977064220183487,,,
mc_dropout,2,0.1,0.08,0.25,p_safe_q95,robust-standard,0.0,1.0,1.0,,,
mc_dropout,2,0.1,0.08,0.25,frac_robust_tau0.5,robust-standard,0.0,0.7,0.7,,,
mc_dropout,2,0.1,0.08,0.25,frac_below_tau0.5,robust-standard,0.98,0.1,-0.88,,,
mc_dropout,2,0.1,0.08,0.25,frac_inconclusive_tau0.5,robust-standard,0.020000000000000018,0.20000000000000004,0.18000000000000002,,,
mc_dropout,2,0.1,0.08,0.25,frac_robust_tau0.9,robust-standard,0.0,0.44,0.44,,,
mc_dropout,2,0.1,0.08,0.25,frac_below_tau0.9,robust-standard,1.0,0.14,-0.86,,,
mc_dropout,2,0.1,0.08,0.25,frac_inconclusive_tau0.9,robust-standard,0.0,0.42000000000000004,0.42000000000000004,,,
mc_dropout,2,0.1,0.08,0.25,frac_robust_tau0.95,robust-standard,0.0,0.0,0.0,,,
mc_dropout,2,0.1,0.08,0.25,frac_below_tau0.95,robust-standard,1.0,0.2,-0.8,,,
mc_dropout,2,0.1,0.08,0.25,frac_inconclusive_tau0.95,robust-standard,0.0,0.8,0.8,,,
mc_dropout,2,0.15,0.08,0.25,subset_accuracy_clean,robust-standard,1.0,1.0,0.0,,,
mc_dropout,2,0.15,0.08,0.25,subset_accuracy_adv,robust-standard,0.0,0.56,0.56,,,
mc_dropout,2,0.15,0.08,0.25,subset_misclassification_adv,standard-robust,1.0,0.44,0.56,,,
mc_dropout,2,0.15,0.08,0.25,attack_success_rate,standard-robust,1.0,0.44,0.56,,,
mc_dropout,2,0.15,0.08,0.25,subset_ece_clean,standard-robust,0.002394422292709364,0.003452291488647452,-0.0010578691959380881,,,
mc_dropout,2,0.15,0.08,0.25,subset_ece_adv,standard-robust,0.9683776891231537,0.1962519329786301,0.7721257561445236,,,
mc_dropout,2,0.15,0.08,0.25,mean_mutual_information_clean,robust-standard,0.005198489071471215,0.007582876171501809,0.002384387100030594,,,
mc_dropout,2,0.15,0.08,0.25,mean_mutual_information_adv,robust-standard,0.035009054891656885,0.09074471447616815,0.055735659584511266,,,
mc_dropout,2,0.15,0.08,0.25,mean_mutual_information_delta,robust-standard,0.029810565820185674,0.08316183830466635,0.053351272484480676,,,
mc_dropout,2,0.15,0.08,0.25,delta_mutual_information_attack_success,robust-standard,0.029810565820185674,0.06281565428944641,0.033005088469260736,,,
mc_dropout,2,0.15,0.08,0.25,delta_mutual_information_attack_failed,robust-standard,,0.0991481257451963,,,,
mc_dropout,2,0.15,0.08,0.25,delta_mutual_information_success_gap,robust-standard,,-0.03633247145574989,,,,
mc_dropout,2,0.15,0.08,0.25,mean_one_minus_confidence_clean,robust-standard,0.0023944222927093505,0.0034522914886474607,0.0010578691959381103,,,
mc_dropout,2,0.15,0.08,0.25,mean_one_minus_confidence_adv,robust-standard,0.03162231087684631,0.310686040520668,0.2790637296438217,,,
mc_dropout,2,0.15,0.08,0.25,mean_one_minus_confidence_delta,robust-standard,0.02922788858413696,0.30723374903202055,0.2780058604478836,,,
mc_dropout,2,0.15,0.08,0.25,delta_one_minus_confidence_attack_success,robust-standard,0.02922788858413696,0.39487852968952875,0.3656506411053918,,,
mc_dropout,2,0.15,0.08,0.25,delta_one_minus_confidence_attack_failed,robust-standard,,0.2383699928011213,,,,
mc_dropout,2,0.15,0.08,0.25,delta_one_minus_confidence_success_gap,robust-standard,,0.15650853688840743,,,,
mc_dropout,2,0.15,0.08,0.25,n_inputs_cert,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_p_safe_point,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,median_p_safe_point,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_p_safe_optimistic,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_p_safe_lower,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_p_safe_upper,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_interval_width,standard-robust,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_ci_width,standard-robust,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_unknown_frac,standard-robust,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_property_evaluations,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_net_frac_safe,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,mean_net_frac_unsafe,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,p_safe_q05,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,p_safe_q25,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,p_safe_q50,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,p_safe_q75,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,p_safe_q95,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_robust_tau0.5,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_below_tau0.5,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_inconclusive_tau0.5,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_robust_tau0.9,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_below_tau0.9,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_inconclusive_tau0.9,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_robust_tau0.95,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_below_tau0.95,robust-standard,,,,,,
mc_dropout,2,0.15,0.08,0.25,frac_inconclusive_tau0.95,robust-standard,,,,,,
mc_dropout,3,0.01,0.08,0.25,subset_accuracy_clean,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,subset_accuracy_adv,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,subset_misclassification_adv,standard-robust,0.0,0.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,attack_success_rate,standard-robust,0.0,0.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,subset_ece_clean,standard-robust,0.005362110137939418,0.00288349628448481,0.0024786138534546084,,,
mc_dropout,3,0.01,0.08,0.25,subset_ece_adv,standard-robust,0.012395334243774411,0.004678280353546116,0.007717053890228295,,,
mc_dropout,3,0.01,0.08,0.25,mean_mutual_information_clean,robust-standard,0.011495681854369196,0.0064023522248944165,-0.005093329629474779,,,
mc_dropout,3,0.01,0.08,0.25,mean_mutual_information_adv,robust-standard,0.021106469729566014,0.00954421355327426,-0.011562256176291754,,,
mc_dropout,3,0.01,0.08,0.25,mean_mutual_information_delta,robust-standard,0.00961078787519682,0.0031418613283798447,-0.006468926546816975,,,
mc_dropout,3,0.01,0.08,0.25,delta_mutual_information_attack_success,robust-standard,,,,,,
mc_dropout,3,0.01,0.08,0.25,delta_mutual_information_attack_failed,robust-standard,0.00961078787519682,0.0031418613283798447,-0.006468926546816975,,,
mc_dropout,3,0.01,0.08,0.25,delta_mutual_information_success_gap,robust-standard,,,,,,
mc_dropout,3,0.01,0.08,0.25,mean_one_minus_confidence_clean,robust-standard,0.005362110137939453,0.0028834962844848633,-0.0024786138534545897,,,
mc_dropout,3,0.01,0.08,0.25,mean_one_minus_confidence_adv,robust-standard,0.012395334243774415,0.004678280353546143,-0.007717053890228272,,,
mc_dropout,3,0.01,0.08,0.25,mean_one_minus_confidence_delta,robust-standard,0.007033224105834961,0.0017947840690612793,-0.005238440036773682,,,
mc_dropout,3,0.01,0.08,0.25,delta_one_minus_confidence_attack_success,robust-standard,,,,,,
mc_dropout,3,0.01,0.08,0.25,delta_one_minus_confidence_attack_failed,robust-standard,0.007033224105834961,0.0017947840690612793,-0.005238440036773682,,,
mc_dropout,3,0.01,0.08,0.25,delta_one_minus_confidence_success_gap,robust-standard,,,,,,
mc_dropout,3,0.01,0.08,0.25,n_inputs_cert,robust-standard,50.0,50.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,mean_p_safe_point,robust-standard,0.9745423434834721,0.9990533173780082,0.024510973894536048,,,
mc_dropout,3,0.01,0.08,0.25,median_p_safe_point,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,mean_p_safe_optimistic,robust-standard,0.991771532042198,0.9990533173780082,0.0072817853358101425,,,
mc_dropout,3,0.01,0.08,0.25,mean_p_safe_lower,robust-standard,0.899542343483472,0.9240533173780081,0.02451097389453616,,,
mc_dropout,3,0.01,0.08,0.25,mean_p_safe_upper,robust-standard,0.995461187214612,1.0,0.0045388127853880356,,,
mc_dropout,3,0.01,0.08,0.25,mean_interval_width,standard-robust,0.09591884373113986,0.07594668262199172,0.019972161109148137,,,
mc_dropout,3,0.01,0.08,0.25,mean_ci_width,standard-robust,0.04757617111383708,0.03945928304648119,0.008116888067355887,,,
mc_dropout,3,0.01,0.08,0.25,mean_unknown_frac,standard-robust,0.01728395933200372,0.0,0.01728395933200372,,,
mc_dropout,3,0.01,0.08,0.25,mean_property_evaluations,robust-standard,115.58,95.48,-20.099999999999994,,,
mc_dropout,3,0.01,0.08,0.25,mean_net_frac_safe,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,mean_net_frac_unsafe,robust-standard,0.0,0.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,p_safe_q05,robust-standard,0.8605913898406078,0.994954128440367,0.13436273859975922,,,
mc_dropout,3,0.01,0.08,0.25,p_safe_q25,robust-standard,0.9908256880733946,1.0,0.00917431192660545,,,
mc_dropout,3,0.01,0.08,0.25,p_safe_q50,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,p_safe_q75,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,p_safe_q95,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,frac_robust_tau0.5,robust-standard,0.98,1.0,0.020000000000000018,,,
mc_dropout,3,0.01,0.08,0.25,frac_below_tau0.5,robust-standard,0.0,0.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,frac_inconclusive_tau0.5,robust-standard,0.020000000000000018,0.0,-0.020000000000000018,,,
mc_dropout,3,0.01,0.08,0.25,frac_robust_tau0.9,robust-standard,0.84,0.98,0.14,,,
mc_dropout,3,0.01,0.08,0.25,frac_below_tau0.9,robust-standard,0.02,0.0,-0.02,,,
mc_dropout,3,0.01,0.08,0.25,frac_inconclusive_tau0.9,robust-standard,0.14000000000000004,0.020000000000000018,-0.12000000000000002,,,
mc_dropout,3,0.01,0.08,0.25,frac_robust_tau0.95,robust-standard,0.0,0.0,0.0,,,
mc_dropout,3,0.01,0.08,0.25,frac_below_tau0.95,robust-standard,0.02,0.0,-0.02,,,
mc_dropout,3,0.01,0.08,0.25,frac_inconclusive_tau0.95,robust-standard,0.98,1.0,0.020000000000000018,,,
mc_dropout,3,0.03,0.08,0.25,subset_accuracy_clean,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.03,0.08,0.25,subset_accuracy_adv,robust-standard,0.96,1.0,0.040000000000000036,,,
mc_dropout,3,0.03,0.08,0.25,subset_misclassification_adv,standard-robust,0.04,0.0,0.04,,,
mc_dropout,3,0.03,0.08,0.25,attack_success_rate,standard-robust,0.04,0.0,0.04,,,
mc_dropout,3,0.03,0.08,0.25,subset_ece_clean,standard-robust,0.005362110137939418,0.00288349628448481,0.0024786138534546084,,,
mc_dropout,3,0.03,0.08,0.25,subset_ece_adv,standard-robust,0.04753283858299259,0.011767960786819458,0.035764877796173135,,,
mc_dropout,3,0.03,0.08,0.25,mean_mutual_information_clean,robust-standard,0.011495681854369196,0.0064023522248944165,-0.005093329629474779,,,
mc_dropout,3,0.03,0.08,0.25,mean_mutual_information_adv,robust-standard,0.07221140236390056,0.018857642268986296,-0.05335376009491426,,,
mc_dropout,3,0.03,0.08,0.25,mean_mutual_information_delta,robust-standard,0.06071572050953136,0.01245529004409188,-0.048260430465439486,,,
mc_dropout,3,0.03,0.08,0.25,delta_mutual_information_attack_success,robust-standard,0.17589363269507885,,,,,
mc_dropout,3,0.03,0.08,0.25,delta_mutual_information_attack_failed,robust-standard,0.055916640835133556,0.01245529004409188,-0.04346135079104167,,,
mc_dropout,3,0.03,0.08,0.25,delta_mutual_information_success_gap,robust-standard,0.11997699185994529,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_one_minus_confidence_clean,robust-standard,0.005362110137939453,0.0028834962844848633,-0.0024786138534545897,,,
mc_dropout,3,0.03,0.08,0.25,mean_one_minus_confidence_adv,robust-standard,0.07500381350517273,0.011767960786819458,-0.06323585271835327,,,
mc_dropout,3,0.03,0.08,0.25,mean_one_minus_confidence_delta,robust-standard,0.06964170336723327,0.008884464502334594,-0.06075723886489868,,,
mc_dropout,3,0.03,0.08,0.25,delta_one_minus_confidence_attack_success,robust-standard,0.33180347084999084,,,,,
mc_dropout,3,0.03,0.08,0.25,delta_one_minus_confidence_attack_failed,robust-standard,0.05871829638878504,0.008884464502334594,-0.04983383188645045,,,
mc_dropout,3,0.03,0.08,0.25,delta_one_minus_confidence_success_gap,robust-standard,0.2730851744612058,,,,,
mc_dropout,3,0.03,0.08,0.25,n_inputs_cert,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_p_safe_point,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,median_p_safe_point,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_p_safe_optimistic,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_p_safe_lower,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_p_safe_upper,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_interval_width,standard-robust,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_ci_width,standard-robust,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_unknown_frac,standard-robust,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_property_evaluations,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_net_frac_safe,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,mean_net_frac_unsafe,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,p_safe_q05,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,p_safe_q25,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,p_safe_q50,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,p_safe_q75,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,p_safe_q95,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_robust_tau0.5,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_below_tau0.5,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_inconclusive_tau0.5,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_robust_tau0.9,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_below_tau0.9,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_inconclusive_tau0.9,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_robust_tau0.95,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_below_tau0.95,robust-standard,,,,,,
mc_dropout,3,0.03,0.08,0.25,frac_inconclusive_tau0.95,robust-standard,,,,,,
mc_dropout,3,0.05,0.08,0.25,subset_accuracy_clean,robust-standard,1.0,1.0,0.0,,,
mc_dropout,3,0.05,0.08,0.25,subset_accuracy_adv,robust-standard,0.72,1.0,0.28,,,
mc_dropout,3,0.05,0.08,0.25,subset_misclassification_adv,standard-robust,0.28,0.0,0.28,,,
mc_dropout,3,0.05,0.08,0.25,attack_success_rate,standard-robust,0.28,0.0,0.28,,,
mc_dropout,3,0.05,0.08,0.25,subset_ece_clean,standard-robust,0.005362110137939418,0.00288349628448481,0.0024786138534546084,,,
mc_dropout,3,0.05,0.08,0.25,subset_ece_adv,standard-robust,0.19143110394477847,0.0276017534732819,0.16382935047149658,,,
mc_dropout,3,0.05,0.08,0.25,mean_mutual_information_clean,robust-standard,0.011495681854369196,0.0064023522248944165,-0.005093329629474779,,,
mc_dropout,3,0.05,0.08,0.25,mean_mutual_information_adv,robust-standard,0.13405732895131223,0.032340923845481484,-0.10171640510583074,,,
mc_dropout,3,0.05,0.08,0.25,mean_mutual_information_delta,robust-standard,0.12256164709694303,0.02593857162058707,-0.09662307547635596,,,
mc_dropout,3,0.05,0.08,0.25,delta_mutual_information_attack_success,robust-standard,0.1396243756615669,,,,,
mc_dropout,3,0.05,0.08,0.25,delta_mutual_information_attack_failed,robust-standard,0.11592614154403375,0.02593857162058707,-0.08998756992344667,,,
mc_dropout,3,0.05,0.08,0.25,delta_mutual_information_success_gap,robust-standard,0.023698234117533162,,,,,
mc_dropout,3,0.05,0.08,0.25,mean_one_minus_confidence_clean,robust-standard,0.005362110137939453,0.0028834962844848633,-0.0024786138534545897,,,
mc_dropout,3,0.05,0.08,0.25,mean_one_minus_confidence_adv,robust-standard,0.16545490384101869,0.02760175347328186,-0.13785315036773682,,,
mc_dropout,3,0.05,0.08,0.25,mean_one_minus_confidence_delta,robust-standard,0.16009279370307922,0.024718257188796996,-0.13537453651428222,,,
mc_dropout,3,0.05,0.08,0.25,delta_one_minus_confidence_attack_success,robust-standard,0.18446719220706395,,,,,
mc_dropout,3,0.05,0.08,0.25,delta_one_minus_confidence_attack_failed,robust-standard,0.15061386095152962,0.024718257188796996,-0.12589560376273262,,,
mc_dropout,3,0.05,0.08,0.25,delta_one_minus_confidence_success_gap,robust-standard,0.03385333125553433,,,,,
mc_dropout,3,0.05,0.08,0.25,n_inputs_cert,robust-standard,50.0,50.0,0.0,,,
mc_dropout,3,0.05,0.08,0.25,mean_p_safe_point,robust-standard,0.005410958904109589,0.962395186818198,0.9569842279140884,,,
mc_dropout,3,0.05,0.08,0.25,median_p_safe_point,robust-standard,0.0,1.0,1.0,,,
mc_dropout,3,0.05,0.08,0.25,mean_p_safe_optimistic,robust-standard,0.5981189347604365,0.9890730699939507,0.3909541352335142,,,
mc_dropout,3,0.05,0.08,0.25,mean_p_safe_lower,robust-standard,0.003910958904109589,0.8873951868181978,0.8834842279140882,,,
mc_dropout,3,0.05,0.08,0.25,mean_p_safe_upper,robust-standard,0.6523764315139742,0.9951232876712329,0.34274685615725875,,,
mc_dropout,3,0.05,0.08,0.25,mean_interval_width,standard-robust,0.6484654726098645,0.10772810085303483,0.5407373717568297,,,
mc_dropout,3,0.05,0.08,0.25,mean_ci_width,standard-robust,0.038668069095292835,0.046607729661052255,-0.00793966056575942,,,
mc_dropout,3,0.05,0.08,0.25,mean_unknown_frac,standard-robust,0.5908777008897048,0.02625505391540024,0.5646226469743045,,,
mc_dropout,3,0.05,0.08,0.25,mean_property_evaluations,robust-standard,208.94,114.66,-94.28,,,
mc_dropout,3,0.05,0.08,0.25,mean_net_frac_safe,robust-standard,0.02,1.0,0.98,,,
mc_dropout,3,0.05,0.08,0.25,mean_net_frac_unsafe,robust-standard,0.28,0.0,-0.28,,,
mc_dropout,3,0.05,0.08,0.25,p_safe_q05,robust-standard,0.0,0.7044520547945206,0.7044520547945206,,,
mc_dropout,3,0.05,0.08,0.25,p_safe_q25,robust-standard,0.0,1.0,1.0,,,
