family,condition,train_eps,rob_lam,eps,score,variant,target,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,auroc,0.7595397621701968,0.0307864826662835,0.013768133605985776,0.7213194232799803,0.7977601010604133,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,auprc,0.9187495821940997,0.005249161212920955,0.0023474962593893005,0.9122329325780351,0.9252662318101644,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,prevalence,0.6860522518417256,0.023213113050131944,0.010381219749896501,0.6572339858160129,0.7148705178674383,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,auroc,0.664334510989859,0.05012550828153904,0.02241680878484999,0.6021054498031154,0.7265635721766025,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,auprc,0.579256896404356,0.06515551766862678,0.029138433323247614,0.49836860549902057,0.6601451873096913,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,prevalence,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,neg_spearman_p_safe,0.485460082113289,0.031783806159942384,0.014214150231461544,0.44600160107075176,0.5249185631558262,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.4468128221728156,0.07842390352907705,0.035072235870380386,0.34945229539663963,0.5441733489489915,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,auroc,0.9197496947496948,0.017403417237483412,0.007783044796760901,0.8981439623938865,0.9413554271055031,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,auprc,0.9828084104151478,0.004367873691993094,0.0019533724984859076,0.9773858483593509,0.9882309724709446,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,prevalence,0.8122058823529411,0.008328646317437688,0.0037246838652687923,0.801866159942955,0.8225456047629273,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,auroc,0.9319000182448459,0.02398136045990075,0.010724790436252738,0.9021279999938083,0.9616720364958835,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,auprc,0.9897879182563702,0.005887944979316216,0.0026331690443059303,0.982478240989377,0.9970975955233635,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,prevalence,0.8673355779261851,0.03033789629526998,0.013567519682112542,0.8296721432886407,0.9049990125637295,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,auroc,0.8707136239928523,0.03711743848111941,0.016599423118889907,0.824633625414814,0.9167936225708907,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,auprc,0.8446787854678524,0.05576289509366347,0.024937924810324204,0.7754511061943924,0.9139064647413123,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,prevalence,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,neg_spearman_p_safe,0.3219311382878406,0.037873234916202037,0.01693742556008926,0.2749128449330328,0.3689494316426484,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.6118925622490407,0.031050405981301474,0.013886163700631232,0.5733445718160883,0.650440552681993,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,auroc,0.8005036630036629,0.043494433037986856,0.01945130178315026,0.7465068492536379,0.854500476753688,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,auprc,0.9498526595452222,0.008637930443079936,0.0038629999311283227,0.93912897173641,0.9605763473540345,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,prevalence,0.8122058823529411,0.008328646317437688,0.0037246838652687923,0.801866159942955,0.8225456047629273,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,auroc,0.8267013318737458,0.028662262293187107,0.012818153375299075,0.7911181381039156,0.862284525643576,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,auprc,0.9690304696700526,0.011072141573525813,0.00495161224298104,0.9552847940835372,0.982776145256568,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,prevalence,0.8673355779261851,0.03033789629526998,0.013567519682112542,0.8296721432886407,0.9049990125637295,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,auroc,0.4552793457250163,0.07057488101638398,0.031562046291318806,0.3676631052203153,0.5428955862297173,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,auprc,0.4814977680297131,0.07054087691046483,0.03154683919284894,0.3939237424303645,0.5690717936290618,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,prevalence,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,neg_spearman_p_safe,0.22593367630645594,0.024829233274795186,0.01110397068632835,0.19510905368120846,0.25675829893170343,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.0154141808094374,0.09827238901139826,0.04394874842815797,-0.10658754482712911,0.1374159064460039,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,auroc,0.6544871794871796,0.047344853724850415,0.02117326226270993,0.5957102034458969,0.7132641555284623,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,auprc,0.9244475085419195,0.01211751012440943,0.0054191152712442835,0.9094040445489453,0.9394909725348937,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,prevalence,0.8122058823529411,0.008328646317437688,0.0037246838652687923,0.801866159942955,0.8225456047629273,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,auroc,0.6767752234993614,0.0423482612127131,0.018938718160108836,0.6242013418868992,0.7293491051118235,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,auprc,0.9497878076759807,0.01680938243792347,0.007517384358197603,0.9289195486976242,0.9706560666543372,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,prevalence,0.8673355779261851,0.03033789629526998,0.013567519682112542,0.8296721432886407,0.9049990125637295,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,auroc,0.7234342211951544,0.05378133616506932,0.024051744717172568,0.6566665778602834,0.7902018645300255,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,auprc,0.6558726012028769,0.12537440148513415,0.056069136871822106,0.5002246772466987,0.8115205251590552,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,prevalence,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe,0.47619680797940916,0.04108763135966126,0.018374947350930936,0.4251879541332249,0.5272056618255935,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.434553816368458,0.04693688092710447,0.02099081128096379,0.37628332425250255,0.4928243084844135,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,auroc,0.912942612942613,0.014988613705794957,0.006703111826928511,0.8943347745110595,0.9315504513741666,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,auprc,0.9814262819554831,0.00383034115664968,0.001712980640656771,0.9766710476970198,0.9861815162139463,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,prevalence,0.8122058823529411,0.008328646317437688,0.0037246838652687923,0.801866159942955,0.8225456047629273,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,auroc,0.9187425652253239,0.018808166962215444,0.00841126797193589,0.8953928853352299,0.942092245115418,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,auprc,0.9874369890576846,0.006121761008091948,0.002737734751220247,0.9798370373882972,0.995036940727072,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,prevalence,0.8673355779261851,0.03033789629526998,0.013567519682112542,0.8296721432886407,0.9049990125637295,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,auroc,0.7991023481913946,0.03538635781412282,0.015825260309701897,0.7551714255716622,0.843033270811127,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,auprc,0.7389999988422153,0.037481031083734434,0.01676202667400256,0.6924686127951842,0.7855313848892465,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,prevalence,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe,0.2935221210525774,0.04402599626235478,0.01968902408395539,0.23886539019551725,0.3481788519096376,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.4950276428106884,0.06253799088958867,0.02796783976107656,0.41738891963393987,0.5726663659874369,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,auroc,0.7285714285714285,0.05182939847399981,0.02317881164415749,0.6642270474472474,0.7929158096956097,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,auprc,0.9193209668375788,0.011755446170049689,0.005257195348414131,0.9047269925503811,0.9339149411247765,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,prevalence,0.8122058823529411,0.008328646317437688,0.0037246838652687923,0.801866159942955,0.8225456047629273,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,auroc,0.7665261813537676,0.031049668065361056,0.01388583369459034,0.7279791070175848,0.8050732556899504,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,auprc,0.9505215359949419,0.012245024842604153,0.00547614158684731,0.9353197669498539,0.96572330504003,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,prevalence,0.8673355779261851,0.03033789629526998,0.013567519682112542,0.8296721432886407,0.9049990125637295,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,auroc,0.5928279210105509,0.07054677556008851,0.03154947714915574,0.5052465724444946,0.6804092695766073,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,auprc,0.6073394967610926,0.12752160033843973,0.057029393391262284,0.4490259007069485,0.7656530928152366,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,prevalence,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe,0.3386911449234151,0.024999741958184288,0.011180224487690753,0.3076548417455856,0.36972744810124464,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.2035697055411659,0.039335770271156034,0.017591491254724045,0.15473572581805195,0.25240368526427986,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,auroc,0.7478479853479854,0.025447950143096587,0.011380669281597894,0.7162552474222696,0.7794407232737011,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,auprc,0.9474974914767929,0.007712979308092731,0.003449349208388928,0.9379220980743052,0.9570728848792805,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,prevalence,0.8122058823529411,0.008328646317437688,0.0037246838652687923,0.801866159942955,0.8225456047629273,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,5,auroc,0.7650038314176245,0.02771634904111746,0.01239512810880995,0.7305949557875681,0.799412707047681,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,5,auprc,0.9653611132780753,0.009971683811942628,0.004459472570727589,0.9529816174217355,0.9777406091344151,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,5,prevalence,0.8673355779261851,0.03033789629526998,0.013567519682112542,0.8296721432886407,0.9049990125637295,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,adv_error,5,auroc,0.38938534504710975,0.06690315880691794,0.029920002200346445,0.30632741893894805,0.47244327115527146,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,adv_error,5,auprc,0.6112181266661243,0.08161842021372821,0.036500867162807836,0.5098917194221697,0.7125445339100789,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,adv_error,5,prevalence,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,adv_error,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,adv_error,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,adv_error,5,auroc,0.766493251846193,0.057717542300326406,0.025812069615549885,0.6948389465934265,0.8381475570989595,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,adv_error,5,auprc,0.874050485572701,0.047025986097065854,0.021030660324399854,0.8156693725121671,0.932431598633235,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,adv_error,5,prevalence,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,adv_error,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,adv_error,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,adv_error,5,auroc,0.3376464222052457,0.05035361958063417,0.02251882325909249,0.27513416883800496,0.40015867557248647,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,adv_error,5,auprc,0.5912556107435781,0.07014873358003892,0.03137146736409784,0.5041684173408425,0.6783428041463138,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,adv_error,5,prevalence,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,adv_error,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,adv_error,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,5,auroc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,5,auprc,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,5,prevalence,,,,,,0
vogn,robust,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
