family,condition,train_eps,rob_lam,eps,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
deterministic,standard,,,0.08,5,frac_inconclusive_tau0.9,0.10400000000000001,0.047749345545253306,0.02135415650406263,0.04472086154472215,0.16327913845527786,5
deterministic,standard,,,0.08,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.08,5,frac_below_tau0.95,0.8960000000000001,0.047749345545253306,0.02135415650406263,0.8367208615447222,0.955279138455278,5
deterministic,standard,,,0.08,5,frac_inconclusive_tau0.95,0.10400000000000001,0.047749345545253306,0.02135415650406263,0.04472086154472215,0.16327913845527786,5
deterministic,standard,,,0.1,5,subset_accuracy_clean,1.0,0.0,0.0,1.0,1.0,5
deterministic,standard,,,0.1,5,subset_accuracy_adv,0.016,0.00894427190999916,0.004,0.004896000000000001,0.027104,5
deterministic,standard,,,0.1,5,subset_misclassification_adv,0.984,0.008944271909999166,0.0040000000000000036,0.972896,0.995104,5
deterministic,standard,,,0.1,5,attack_success_rate,0.984,0.008944271909999166,0.0040000000000000036,0.972896,0.995104,5
deterministic,standard,,,0.1,5,subset_ece_clean,0.001876293897628778,0.003262150043615424,0.0014588778500655983,-0.0021735510141533227,0.005926138809410879,5
deterministic,standard,,,0.1,5,subset_ece_adv,0.9777809491157532,0.012411322992034225,0.005550512380178921,0.9623727267483765,0.9931891714831299,5
deterministic,standard,,,0.1,5,mean_mutual_information_clean,-3.321076713618325e-08,1.2473295115392327e-08,5.578227156286665e-09,-4.869592572203503e-08,-1.772560855033147e-08,5
deterministic,standard,,,0.1,5,mean_mutual_information_adv,-9.675268808406746e-09,2.4654398561545655e-08,1.1025782225597823e-08,-4.02828402666663e-08,2.0932302649852805e-08,5
deterministic,standard,,,0.1,5,mean_mutual_information_delta,2.353549832777651e-08,3.47005530880189e-08,1.55185591123301e-08,-1.9544021768051846e-08,6.661501842360486e-08,5
deterministic,standard,,,0.1,5,delta_mutual_information_attack_success,2.3611715687027836e-08,3.35347494127595e-08,1.4997195859070276e-08,-1.8020500017751245e-08,6.524393139180692e-08,5
deterministic,standard,,,0.1,5,delta_mutual_information_attack_failed,7.45058034799228e-09,2.903496771288671e-07,1.4517483856443356e-07,-4.544957559640353e-07,4.6939691666001987e-07,4
deterministic,standard,,,0.1,5,delta_mutual_information_success_gap,4.76358495320796e-09,2.830431602302679e-07,1.4152158011513396e-07,-4.4555808297314827e-07,4.550852528795642e-07,4
deterministic,standard,,,0.1,5,mean_one_minus_confidence_clean,0.0018762938976287843,0.003262150043615419,0.0014588778500655962,-0.0021735510141533106,0.005926138809410879,5
deterministic,standard,,,0.1,5,mean_one_minus_confidence_adv,0.012002181053161622,0.0038989009479942056,0.001743641511450683,0.007161832217374526,0.016842529888948715,5
deterministic,standard,,,0.1,5,mean_one_minus_confidence_delta,0.010125887155532837,0.0013214751282898303,0.0005909816434862632,0.00848532211321497,0.011766452197850703,5
deterministic,standard,,,0.1,5,delta_one_minus_confidence_attack_success,0.004857171126774379,0.004526990551859772,0.0020245317214915475,-0.0007629289320861569,0.010477271185634913,5
deterministic,standard,,,0.1,5,delta_one_minus_confidence_attack_failed,0.33264435827732086,0.12404846218199261,0.06202423109099631,0.13528325494577062,0.5300054616088711,4
deterministic,standard,,,0.1,5,delta_one_minus_confidence_success_gap,-0.32929475179740364,0.12729593283008586,0.06364796641504293,-0.5318225809300703,-0.12676692266473705,4
deterministic,standard,,,0.1,5,n_inputs_cert,50.0,0.0,0.0,50.0,50.0,5
deterministic,standard,,,0.1,5,mean_p_safe_point,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,median_p_safe_point,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,mean_p_safe_optimistic,0.018029696331066193,0.01087258249151452,0.0048623667084001,0.004531766348547517,0.03152762631358487,5
deterministic,standard,,,0.1,5,mean_p_safe_lower,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,mean_p_safe_upper,0.09182969633106616,0.010253817717635146,0.004585646689104786,0.07909994112211127,0.10455945154002105,5
deterministic,standard,,,0.1,5,mean_interval_width,0.09182969633106616,0.010253817717635146,0.004585646689104786,0.07909994112211127,0.10455945154002105,5
deterministic,standard,,,0.1,5,mean_ci_width,0.037315636908736065,0.0,0.0,0.037315636908736065,0.037315636908736065,5
deterministic,standard,,,0.1,5,mean_unknown_frac,0.01818556701030928,0.011026012971949762,0.00493098290521483,0.004497158465432914,0.031873975555185646,5
deterministic,standard,,,0.1,5,mean_property_evaluations,97.96400000000001,1.6889286545026136,0.75531185612302,95.8672542874025,100.06074571259752,5
deterministic,standard,,,0.1,5,mean_net_frac_safe,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,mean_net_frac_unsafe,0.984,0.008944271909999166,0.0040000000000000036,0.972896,0.995104,5
deterministic,standard,,,0.1,5,p_safe_q05,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,p_safe_q25,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,p_safe_q50,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,p_safe_q75,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,p_safe_q95,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,frac_robust_tau0.5,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,frac_below_tau0.5,0.9800000000000001,0.014142135623730963,0.006324555320336764,0.9624430344307452,0.997556965569255,5
deterministic,standard,,,0.1,5,frac_inconclusive_tau0.5,0.020000000000000018,0.014142135623730963,0.006324555320336764,0.002443034430745162,0.03755696556925488,5
deterministic,standard,,,0.1,5,frac_robust_tau0.9,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,frac_below_tau0.9,0.984,0.008944271909999166,0.0040000000000000036,0.972896,0.995104,5
deterministic,standard,,,0.1,5,frac_inconclusive_tau0.9,0.016000000000000014,0.008944271909999166,0.0040000000000000036,0.0048960000000000045,0.027104000000000024,5
deterministic,standard,,,0.1,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.1,5,frac_below_tau0.95,0.984,0.008944271909999166,0.0040000000000000036,0.972896,0.995104,5
deterministic,standard,,,0.1,5,frac_inconclusive_tau0.95,0.016000000000000014,0.008944271909999166,0.0040000000000000036,0.0048960000000000045,0.027104000000000024,5
deterministic,standard,,,0.15,5,subset_accuracy_clean,1.0,0.0,0.0,1.0,1.0,5
deterministic,standard,,,0.15,5,subset_accuracy_adv,0.0,0.0,0.0,0.0,0.0,5
deterministic,standard,,,0.15,5,subset_misclassification_adv,1.0,0.0,0.0,1.0,1.0,5
deterministic,standard,,,0.15,5,attack_success_rate,1.0,0.0,0.0,1.0,1.0,5
deterministic,standard,,,0.15,5,subset_ece_clean,0.001876293897628778,0.003262150043615424,0.0014588778500655983,-0.0021735510141533227,0.005926138809410879,5
deterministic,standard,,,0.15,5,subset_ece_adv,0.9999601759910582,2.1745975024493597e-05,9.725095678356067e-06,0.9999331791254551,0.9999871728566614,5
deterministic,standard,,,0.15,5,mean_mutual_information_clean,-3.321076713618325e-08,1.2473295115392327e-08,5.578227156286665e-09,-4.869592572203503e-08,-1.772560855033147e-08,5
deterministic,standard,,,0.15,5,mean_mutual_information_adv,-4.823386892281734e-08,3.806167023374225e-08,1.7021696395965596e-08,-9.548609811801784e-08,-9.816397276168486e-10,5
deterministic,standard,,,0.15,5,mean_mutual_information_delta,-1.5023101786634082e-08,3.605229876512169e-08,1.6123078156788763e-08,-5.97807667498797e-08,2.9734563176611522e-08,5
deterministic,standard,,,0.15,5,delta_mutual_information_attack_success,-1.5023101786634082e-08,3.605229876512169e-08,1.6123078156788763e-08,-5.97807667498797e-08,2.9734563176611522e-08,5
deterministic,standard,,,0.15,5,delta_mutual_information_attack_failed,,,,,,0
deterministic,standard,,,0.15,5,delta_mutual_information_success_gap,,,,,,0
deterministic,standard,,,0.15,5,mean_one_minus_confidence_clean,0.0018762938976287843,0.003262150043615419,0.0014588778500655962,-0.0021735510141533106,0.005926138809410879,5
deterministic,standard,,,0.15,5,mean_one_minus_confidence_adv,3.9824008941650395e-05,2.1745975024483917e-05,9.725095678351737e-06,1.2827143338545976e-05,6.682087454475481e-05,5
deterministic,standard,,,0.15,5,mean_one_minus_confidence_delta,-0.001836469888687134,0.0032643249590289733,0.0014598505018076,-0.005889014881705031,0.0022160751043307633,5
deterministic,standard,,,0.15,5,delta_one_minus_confidence_attack_success,-0.001836469888687134,0.0032643249590289733,0.0014598505018076,-0.005889014881705031,0.0022160751043307633,5
deterministic,standard,,,0.15,5,delta_one_minus_confidence_attack_failed,,,,,,0
deterministic,standard,,,0.15,5,delta_one_minus_confidence_success_gap,,,,,,0
deterministic,standard,,,0.15,5,n_inputs_cert,,,,,,0
deterministic,standard,,,0.15,5,mean_p_safe_point,,,,,,0
deterministic,standard,,,0.15,5,median_p_safe_point,,,,,,0
deterministic,standard,,,0.15,5,mean_p_safe_optimistic,,,,,,0
deterministic,standard,,,0.15,5,mean_p_safe_lower,,,,,,0
deterministic,standard,,,0.15,5,mean_p_safe_upper,,,,,,0
deterministic,standard,,,0.15,5,mean_interval_width,,,,,,0
deterministic,standard,,,0.15,5,mean_ci_width,,,,,,0
deterministic,standard,,,0.15,5,mean_unknown_frac,,,,,,0
deterministic,standard,,,0.15,5,mean_property_evaluations,,,,,,0
deterministic,standard,,,0.15,5,mean_net_frac_safe,,,,,,0
deterministic,standard,,,0.15,5,mean_net_frac_unsafe,,,,,,0
deterministic,standard,,,0.15,5,p_safe_q05,,,,,,0
deterministic,standard,,,0.15,5,p_safe_q25,,,,,,0
deterministic,standard,,,0.15,5,p_safe_q50,,,,,,0
deterministic,standard,,,0.15,5,p_safe_q75,,,,,,0
deterministic,standard,,,0.15,5,p_safe_q95,,,,,,0
deterministic,standard,,,0.15,5,frac_robust_tau0.5,,,,,,0
deterministic,standard,,,0.15,5,frac_below_tau0.5,,,,,,0
deterministic,standard,,,0.15,5,frac_inconclusive_tau0.5,,,,,,0
deterministic,standard,,,0.15,5,frac_robust_tau0.9,,,,,,0
deterministic,standard,,,0.15,5,frac_below_tau0.9,,,,,,0
deterministic,standard,,,0.15,5,frac_inconclusive_tau0.9,,,,,,0
deterministic,standard,,,0.15,5,frac_robust_tau0.95,,,,,,0
deterministic,standard,,,0.15,5,frac_below_tau0.95,,,,,,0
deterministic,standard,,,0.15,5,frac_inconclusive_tau0.95,,,,,,0
mc_dropout,robust,0.08,0.25,0.01,5,subset_accuracy_clean,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,subset_accuracy_adv,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,subset_misclassification_adv,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,attack_success_rate,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,subset_ece_clean,0.0032702021598815857,0.0005659710276881412,0.00025310993824121986,0.0025675689713239593,0.003972835348439212,5
mc_dropout,robust,0.08,0.25,0.01,5,subset_ece_adv,0.005953437328338628,0.0012361105356885175,0.000552805437100641,0.004418849434947248,0.007488025221730007,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_mutual_information_clean,0.006422213708495486,0.0013094913706133578,0.0005856223441281676,0.004796526081195692,0.008047901335795278,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_mutual_information_adv,0.010192184445051716,0.001755222140818603,0.0007849592044966209,0.008013137693369097,0.012371231196734335,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_mutual_information_delta,0.00376997073655623,0.0006492461954534973,0.0002903517254334269,0.0029639543467530373,0.004575987126359423,5
mc_dropout,robust,0.08,0.25,0.01,5,delta_mutual_information_attack_success,,,,,,0
mc_dropout,robust,0.08,0.25,0.01,5,delta_mutual_information_attack_failed,0.00376997073655623,0.0006492461954534973,0.0002903517254334269,0.0029639543467530373,0.004575987126359423,5
mc_dropout,robust,0.08,0.25,0.01,5,delta_mutual_information_success_gap,,,,,,0
mc_dropout,robust,0.08,0.25,0.01,5,mean_one_minus_confidence_clean,0.0032702021598815917,0.0005659710276881552,0.00025310993824122614,0.002567568971323948,0.003972835348439235,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_one_minus_confidence_adv,0.0059534373283386234,0.0012361105356885021,0.0005528054371006341,0.004418849434947263,0.007488025221729984,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_one_minus_confidence_delta,0.0026832351684570313,0.000768024766635597,0.0003434711173201214,0.0017297593467763743,0.0036367109901376884,5
mc_dropout,robust,0.08,0.25,0.01,5,delta_one_minus_confidence_attack_success,,,,,,0
mc_dropout,robust,0.08,0.25,0.01,5,delta_one_minus_confidence_attack_failed,0.0026832351684570313,0.000768024766635597,0.0003434711173201214,0.0017297593467763743,0.0036367109901376884,5
mc_dropout,robust,0.08,0.25,0.01,5,delta_one_minus_confidence_success_gap,,,,,,0
mc_dropout,robust,0.08,0.25,0.01,5,n_inputs_cert,50.0,0.0,0.0,50.0,50.0,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_p_safe_point,0.9974934936293287,0.0011113708730134584,0.0004970201640542758,0.9961137656539141,0.9988732216047433,5
mc_dropout,robust,0.08,0.25,0.01,5,median_p_safe_point,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_p_safe_optimistic,0.9978438064927548,0.0009866404901503563,0.0004412390410659816,0.9966189269147556,0.999068686070754,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_p_safe_lower,0.9224934936293288,0.0011113708730135104,0.0004970201640542992,0.921113765653914,0.9238732216047435,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_p_safe_upper,0.999734199134199,0.0003639628250088641,0.0001627691236005361,0.9992823520470839,1.0001860462213141,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_interval_width,0.0772407055048703,0.0008980810583396658,0.0004016340591504894,0.07612576935666855,0.07835564165307206,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_ci_width,0.03999206100762714,0.0004819392735745741,0.00021552979534792313,0.039393750295741305,0.04059037171951297,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_unknown_frac,0.0003813830426409778,0.000503322219562146,0.00022509253950540656,-0.00024347384702603082,0.0010062399323079864,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_property_evaluations,97.42,1.390179844480561,0.621707326641724,95.69414046124258,99.14585953875742,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_net_frac_safe,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,mean_net_frac_unsafe,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,p_safe_q05,0.9949767318175775,0.00869077734817845,0.003886633785568474,0.9841874364288394,1.0057660272063156,5
mc_dropout,robust,0.08,0.25,0.01,5,p_safe_q25,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,p_safe_q50,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,p_safe_q75,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,p_safe_q95,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_robust_tau0.5,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_below_tau0.5,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_inconclusive_tau0.5,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_robust_tau0.9,0.9640000000000001,0.016733200530681527,0.007483314773547889,0.9432263181886311,0.984773681811369,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_below_tau0.9,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_inconclusive_tau0.9,0.03600000000000003,0.016733200530681527,0.007483314773547889,0.015226318188631092,0.05677368181136897,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_robust_tau0.95,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_below_tau0.95,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.01,5,frac_inconclusive_tau0.95,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.03,5,subset_accuracy_clean,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.03,5,subset_accuracy_adv,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.03,5,subset_misclassification_adv,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.03,5,attack_success_rate,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,robust,0.08,0.25,0.03,5,subset_ece_clean,0.0032702021598815857,0.0005659710276881412,0.00025310993824121986,0.0025675689713239593,0.003972835348439212,5
mc_dropout,robust,0.08,0.25,0.03,5,subset_ece_adv,0.017436250448226935,0.0045392132554968245,0.002029997880731804,0.011800976331315449,0.02307152456513842,5
mc_dropout,robust,0.08,0.25,0.03,5,mean_mutual_information_clean,0.006422213708495486,0.0013094913706133578,0.0005856223441281676,0.004796526081195692,0.008047901335795278,5
mc_dropout,robust,0.08,0.25,0.03,5,mean_mutual_information_adv,0.021370477841026626,0.001964125598223022,0.0008783836707948235,0.018932084770900196,0.023808870911153055,5
mc_dropout,robust,0.08,0.25,0.03,5,mean_mutual_information_delta,0.014948264132531142,0.0015431749612704775,0.0006901288229152786,0.013032466520118328,0.016864061744943953,5
mc_dropout,robust,0.08,0.25,0.03,5,delta_mutual_information_attack_success,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,delta_mutual_information_attack_failed,0.014948264132531142,0.0015431749612704775,0.0006901288229152786,0.013032466520118328,0.016864061744943953,5
mc_dropout,robust,0.08,0.25,0.03,5,delta_mutual_information_success_gap,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_one_minus_confidence_clean,0.0032702021598815917,0.0005659710276881552,0.00025310993824122614,0.002567568971323948,0.003972835348439235,5
mc_dropout,robust,0.08,0.25,0.03,5,mean_one_minus_confidence_adv,0.017436250448226925,0.004539213255496817,0.0020299978807318004,0.011800976331315447,0.023071524565138404,5
mc_dropout,robust,0.08,0.25,0.03,5,mean_one_minus_confidence_delta,0.014166048288345338,0.004266925841881169,0.0019082272474793627,0.008868809449342627,0.019463287127348048,5
mc_dropout,robust,0.08,0.25,0.03,5,delta_one_minus_confidence_attack_success,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,delta_one_minus_confidence_attack_failed,0.014166048288345338,0.004266925841881169,0.0019082272474793627,0.008868809449342627,0.019463287127348048,5
mc_dropout,robust,0.08,0.25,0.03,5,delta_one_minus_confidence_success_gap,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,n_inputs_cert,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_p_safe_point,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,median_p_safe_point,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_p_safe_lower,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_p_safe_upper,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_interval_width,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_ci_width,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_unknown_frac,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_property_evaluations,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_net_frac_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,mean_net_frac_unsafe,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,p_safe_q05,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,p_safe_q25,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,p_safe_q50,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,p_safe_q75,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,p_safe_q95,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_robust_tau0.5,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_below_tau0.5,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_inconclusive_tau0.5,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_robust_tau0.9,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_below_tau0.9,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_inconclusive_tau0.9,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_robust_tau0.95,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_below_tau0.95,,,,,,0
mc_dropout,robust,0.08,0.25,0.03,5,frac_inconclusive_tau0.95,,,,,,0
mc_dropout,robust,0.08,0.25,0.05,5,subset_accuracy_clean,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.05,5,subset_accuracy_adv,0.9800000000000001,0.014142135623730963,0.006324555320336764,0.9624430344307452,0.997556965569255,5
mc_dropout,robust,0.08,0.25,0.05,5,subset_misclassification_adv,0.02,0.01414213562373095,0.006324555320336759,0.0024430344307451585,0.03755696556925484,5
mc_dropout,robust,0.08,0.25,0.05,5,attack_success_rate,0.02,0.01414213562373095,0.006324555320336759,0.0024430344307451585,0.03755696556925484,5
mc_dropout,robust,0.08,0.25,0.05,5,subset_ece_clean,0.0032702021598815857,0.0005659710276881412,0.00025310993824121986,0.0025675689713239593,0.003972835348439212,5
mc_dropout,robust,0.08,0.25,0.05,5,subset_ece_adv,0.03495318174362185,0.005515616343105982,0.0024666586161987557,0.028105737425054105,0.041800626062189594,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_mutual_information_clean,0.006422213708495486,0.0013094913706133578,0.0005856223441281676,0.004796526081195692,0.008047901335795278,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_mutual_information_adv,0.03286442719144634,0.0027179415844999105,0.0012155004283630577,0.02949019800231049,0.036238656380582185,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_mutual_information_delta,0.026442213482950856,0.0022086533007282944,0.0009877397838315503,0.023700247843034473,0.02918417912286724,5
mc_dropout,robust,0.08,0.25,0.05,5,delta_mutual_information_attack_success,0.2837834181264043,0.10008075568585686,0.05004037784292843,0.12455493583020602,0.4430119004226025,4
mc_dropout,robust,0.08,0.25,0.05,5,delta_mutual_information_attack_failed,0.021686042123308456,0.0026884374516044107,0.0012023057790087526,0.01834844128078016,0.025023642965836753,5
mc_dropout,robust,0.08,0.25,0.05,5,delta_mutual_information_success_gap,0.2631605083774155,0.09909123905873138,0.04954561952936569,0.10550634703497389,0.42081466971985715,4
mc_dropout,robust,0.08,0.25,0.05,5,mean_one_minus_confidence_clean,0.0032702021598815917,0.0005659710276881552,0.00025310993824122614,0.002567568971323948,0.003972835348439235,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_one_minus_confidence_adv,0.034959646701812744,0.00483592035183241,0.0021626893280943934,0.02895602112702271,0.04096327227660278,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_one_minus_confidence_delta,0.03168944454193116,0.004480694924362368,0.0020038276874625068,0.026126818881535237,0.03725207020232708,5
mc_dropout,robust,0.08,0.25,0.05,5,delta_one_minus_confidence_attack_success,0.34018561244010925,0.09181593836628964,0.04590796918314482,0.19410645449934244,0.48626477038087607,4
mc_dropout,robust,0.08,0.25,0.05,5,delta_one_minus_confidence_attack_failed,0.02556138250535848,0.0017064028468099632,0.0007631265524932475,0.023442943195637226,0.027679821815079737,5
mc_dropout,robust,0.08,0.25,0.05,5,delta_one_minus_confidence_success_gap,0.3144134486056104,0.09105095937946525,0.045525479689732626,0.16955137223288116,0.45927552497833957,4
mc_dropout,robust,0.08,0.25,0.05,5,n_inputs_cert,50.0,0.0,0.0,50.0,50.0,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_p_safe_point,0.9462035326574469,0.010686876526716129,0.004779316476176822,0.9329361501195801,0.9594709151953138,5
mc_dropout,robust,0.08,0.25,0.05,5,median_p_safe_point,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_p_safe_optimistic,0.972228524266883,0.01214076606912696,0.005429515645898158,0.9571561888338697,0.9873008596998963,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_p_safe_lower,0.8719745171479019,0.009933641546780381,0.0044424595525434174,0.8596422494300413,0.8843067848657624,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_p_safe_upper,0.9792545848180426,0.011926216323897695,0.005333566082920579,0.9644486053718551,0.9940605642642302,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_interval_width,0.10728006767014053,0.0039165869333131825,0.0017515509245351422,0.10241776230363098,0.11214237303665009,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_ci_width,0.04611597043824309,0.0011818689507719236,0.0005285478628844747,0.044648721570875786,0.04758321930561039,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_unknown_frac,0.025815494571244622,0.002927127795384821,0.0013090513458619108,0.02218156803513196,0.029449421107357286,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_property_evaluations,116.03600000000002,1.6971387686338446,0.7589835307831129,113.9290617185461,118.14293828145394,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_net_frac_safe,0.9640000000000001,0.021908902300206663,0.00979795897113272,0.9368008658961356,0.9911991341038645,5
mc_dropout,robust,0.08,0.25,0.05,5,mean_net_frac_unsafe,0.016,0.01673320053068151,0.007483314773547882,-0.004773681811368918,0.03677368181136892,5
mc_dropout,robust,0.08,0.25,0.05,5,p_safe_q05,0.5653082191780822,0.1234852987003758,0.055224304423181346,0.41200555009933076,0.7186108882568336,5
mc_dropout,robust,0.08,0.25,0.05,5,p_safe_q25,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.05,5,p_safe_q50,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.05,5,p_safe_q75,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.05,5,p_safe_q95,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.05,5,frac_robust_tau0.5,0.9400000000000001,0.014142135623730925,0.006324555320336747,0.9224430344307453,0.9575569655692548,5
mc_dropout,robust,0.08,0.25,0.05,5,frac_below_tau0.5,0.016,0.01673320053068151,0.007483314773547882,-0.004773681811368918,0.03677368181136892,5
mc_dropout,robust,0.08,0.25,0.05,5,frac_inconclusive_tau0.5,0.044000000000000025,0.008944271909999172,0.004000000000000005,0.03289600000000001,0.05510400000000004,5
mc_dropout,robust,0.08,0.25,0.05,5,frac_robust_tau0.9,0.876,0.016733200530681527,0.007483314773547889,0.855226318188631,0.896773681811369,5
mc_dropout,robust,0.08,0.25,0.05,5,frac_below_tau0.9,0.05600000000000001,0.021908902300206645,0.009797958971132711,0.0288008658961356,0.08319913410386441,5
mc_dropout,robust,0.08,0.25,0.05,5,frac_inconclusive_tau0.9,0.06799999999999999,0.03033150177620621,0.01356465996625054,0.030344503933688496,0.10565549606631149,5
