family,train_eps,rob_lam,eps,score,variant,target,metric,direction,mean,sd,se,ci_low,ci_high,n_valid
deterministic,0.08,0.25,0.1,,,,subset_accuracy_clean,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.1,,,,subset_ece_adv,standard-robust,0.8689096201658248,0.021182687443919747,0.009473185814147163,0.8426120563457523,0.8952071839858974,5
deterministic,0.08,0.25,0.1,,,,subset_ece_clean,standard-robust,0.001576442480087281,0.003324122464286876,0.0014865927591359142,-0.0025503390192740164,0.005703223979448578,5
deterministic,0.08,0.25,0.1,,,,subset_misclassification_adv,standard-robust,0.852,0.02280350850198278,0.010198039027185577,0.8236902436605328,0.8803097563394672,5
deterministic,0.08,0.25,0.15,mutual_information,adv,adv_error,auprc,robust-standard,-0.609320738146466,0.07147801515070032,0.03196594015474516,-0.6980581880160386,-0.5205832882768935,5
deterministic,0.08,0.25,0.15,mutual_information,adv,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,adv_error,prevalence,robust-standard,-0.612,0.04381780460041325,0.019595917942265405,-0.6663982682077287,-0.5576017317922712,5
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,adv_error,auprc,robust-standard,-0.5731357855755296,0.06550339447451611,0.029294008560400427,-0.6544559533392011,-0.491815617811858,5
deterministic,0.08,0.25,0.15,mutual_information,clean,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,adv_error,prevalence,robust-standard,-0.612,0.04381780460041325,0.019595917942265405,-0.6663982682077287,-0.5576017317922712,5
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,adv_error,auprc,robust-standard,-0.5652263737143486,0.09399801301301154,0.04203718936940072,-0.6819216114038049,-0.4485311360248922,5
deterministic,0.08,0.25,0.15,mutual_information,delta,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,adv_error,prevalence,robust-standard,-0.612,0.04381780460041325,0.019595917942265405,-0.6663982682077287,-0.5576017317922712,5
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,auprc,robust-standard,-0.417754066553664,0.052924338575379724,0.02366848374375269,-0.48345777742632146,-0.3520503556810065,5
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,prevalence,robust-standard,-0.612,0.04381780460041325,0.019595917942265405,-0.6663982682077287,-0.5576017317922712,5
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,auprc,robust-standard,-0.4584138769783527,0.06891704120153509,0.030820637786957247,-0.543971967474946,-0.3728557864817594,5
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,prevalence,robust-standard,-0.612,0.04381780460041325,0.019595917942265405,-0.6663982682077287,-0.5576017317922712,5
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,auprc,robust-standard,-0.4184959718227951,0.05339355657707322,0.02387832441336334,-0.4847822003942917,-0.35220974325129845,5
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,prevalence,robust-standard,-0.612,0.04381780460041325,0.019595917942265405,-0.6663982682077287,-0.5576017317922712,5
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,accuracy,robust-standard,0.62378,0.013985778491024383,0.0062546302848369905,0.6064171463292926,0.6411428536707074,5
deterministic,0.08,0.25,0.15,,,,attack_success_rate,standard-robust,0.612,0.04381780460041325,0.019595917942265405,0.5576017317922712,0.6663982682077287,5
deterministic,0.08,0.25,0.15,,,,brier,standard-robust,1.4257199883460998,0.019993054747365686,0.008941165898596911,1.4008993118115949,1.4505406648806047,5
deterministic,0.08,0.25,0.15,,,,delta_mutual_information_attack_failed,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,delta_mutual_information_attack_success,robust-standard,5.100865169739494e-08,1.0261057469320095e-07,4.588884404486339e-08,-7.637877937114583e-08,1.7839608276593572e-07,5
deterministic,0.08,0.25,0.15,,,,delta_mutual_information_success_gap,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,delta_one_minus_confidence_attack_failed,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,delta_one_minus_confidence_attack_success,robust-standard,0.28065542778059055,0.019995510113947474,0.008942263971914223,0.25583170299455665,0.30547915256662445,5
deterministic,0.08,0.25,0.15,,,,delta_one_minus_confidence_success_gap,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,ece,standard-robust,0.8212965838333964,0.02188719871106029,0.009788252830995317,0.7941243939745535,0.8484687736922394,5
deterministic,0.08,0.25,0.15,,,,ece_adaptive,robust-standard,-0.8215639648628235,0.02203586121757909,0.009854736725051626,-0.8489207140115668,-0.7942072157140802,5
deterministic,0.08,0.25,0.15,,,,frac_below_tau0.5,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_below_tau0.9,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_below_tau0.95,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_inconclusive_tau0.5,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_inconclusive_tau0.9,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_inconclusive_tau0.95,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_robust_tau0.5,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_robust_tau0.9,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,frac_robust_tau0.95,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mc_samples,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.15,,,,mean_ci_width,standard-robust,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_confidence,robust-standard,-0.19778395927369596,0.008211883004330294,0.0036724657241915476,-0.2079787241240517,-0.18758919442334024,5
deterministic,0.08,0.25,0.15,,,,mean_interval_width,standard-robust,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_mutual_information,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.15,,,,mean_mutual_information_adv,robust-standard,3.258147965722047e-08,5.6089953582883323e-08,2.5084189813226998e-08,-3.7052231264297676e-08,1.0221519057873862e-07,5
deterministic,0.08,0.25,0.15,,,,mean_mutual_information_clean,robust-standard,-2.295803023546341e-08,3.37108733365871e-08,1.507596087229878e-08,-6.480889761696483e-08,1.8892837146038003e-08,5
deterministic,0.08,0.25,0.15,,,,mean_mutual_information_delta,robust-standard,5.553950989268388e-08,5.298838100065678e-08,2.3697124387025375e-08,-1.0243707405698558e-08,1.213227271910663e-07,5
deterministic,0.08,0.25,0.15,,,,mean_net_frac_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_net_frac_unsafe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_one_minus_confidence_adv,robust-standard,0.21209749996662136,0.0100321924366217,0.004486532850329074,0.19964288477410785,0.22455211515913487,5
deterministic,0.08,0.25,0.15,,,,mean_one_minus_confidence_clean,robust-standard,-0.0015764424800872804,0.003324122464286852,0.0014865927591359036,-0.005703223979448549,0.0025503390192739873,5
deterministic,0.08,0.25,0.15,,,,mean_one_minus_confidence_delta,robust-standard,0.21367394244670868,0.01192727883512008,0.0053340412523846005,0.19886664393008902,0.22848124096332834,5
deterministic,0.08,0.25,0.15,,,,mean_p_safe_lower,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_p_safe_point,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_p_safe_upper,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_predictive_entropy,robust-standard,0.4913825052883728,0.019760236671238128,0.008837046489674523,0.46685086423303634,0.5159141463437092,5
deterministic,0.08,0.25,0.15,,,,mean_property_evaluations,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,mean_unknown_frac,standard-robust,,,,,,0
deterministic,0.08,0.25,0.15,,,,median_p_safe_point,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,n,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.15,,,,n_inputs_cert,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,nll,standard-robust,22.69803297519684,1.0266294683881751,0.4591226558040862,21.423508482684696,23.97255746770898,5
deterministic,0.08,0.25,0.15,,,,p_safe_q05,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,p_safe_q25,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,p_safe_q50,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,p_safe_q75,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,p_safe_q95,robust-standard,,,,,,0
deterministic,0.08,0.25,0.15,,,,subset_accuracy_adv,robust-standard,0.612,0.04381780460041329,0.019595917942265423,0.5576017317922711,0.6663982682077288,5
deterministic,0.08,0.25,0.15,,,,subset_accuracy_clean,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.15,,,,subset_ece_adv,standard-robust,0.7870765978097916,0.033226831193791606,0.014859490645245704,0.7458266517785895,0.8283265438409936,5
deterministic,0.08,0.25,0.15,,,,subset_ece_clean,standard-robust,0.001576442480087281,0.003324122464286876,0.0014865927591359142,-0.0025503390192740164,0.005703223979448578,5
deterministic,0.08,0.25,0.15,,,,subset_misclassification_adv,standard-robust,0.612,0.04381780460041325,0.019595917942265405,0.5576017317922712,0.6663982682077287,5
deterministic,0.08,0.25,,,,,attack_success_auc,standard-robust,0.5754285714285715,0.008277705489038903,0.0037019024342428253,0.5651520902711135,0.5857050525860296,5
deterministic,0.08,0.25,,,,,brier_auc,standard-robust,1.0158499862253663,0.012972505746170915,0.005801480937388959,0.9997450751431746,1.031954897307558,5
deterministic,0.08,0.25,,,,,ece_auc,standard-robust,0.5366734510981143,0.006048643404313549,0.002705035564740168,0.5291642723703955,0.544182629825833,5
deterministic,0.08,0.25,,,,,nll_auc,standard-robust,8.8901062571009,0.7057479577497019,0.31562008170199657,8.013944910296157,9.766267603905643,5
deterministic,0.08,0.25,,,,,pgd_accuracy_auc,robust-standard,0.5046713333333332,0.006064608900094996,0.002712175551512528,0.4971423340023345,0.5122003326643321,5
deterministic,0.08,0.25,,,,,subset_accuracy_auc,robust-standard,0.5754285714285714,0.008277705489038905,0.003701902434242826,0.5651520902711133,0.5857050525860295,5
mc_dropout,0.08,0.25,0.0,,,,accuracy,robust-standard,-0.004280000000000039,0.001391761473816514,0.0006224146527838037,-0.006007823076127878,-0.0025521769238722,5
mc_dropout,0.08,0.25,0.0,,,,brier,standard-robust,-0.007407863438129425,0.0018026641068692622,0.0008061758967117231,-0.009645807727401168,-0.005169919148857682,5
mc_dropout,0.08,0.25,0.0,,,,ece,standard-robust,-0.0005227187591791236,0.0012673750752526798,0.0005667873642507807,-0.002096120482339291,0.0010506829639810435,5
mc_dropout,0.08,0.25,0.0,,,,ece_adaptive,robust-standard,2.735404372215559e-05,0.000998335826435933,0.0004464693544568356,-0.00121204488425002,0.001266752971694331,5
mc_dropout,0.08,0.25,0.0,,,,mc_samples,robust-standard,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,0.08,0.25,0.0,,,,mean_confidence,robust-standard,-0.00190738750013435,0.0012075385578249654,0.0005400276601497366,-0.003406504284710019,-0.0004082707155586812,5
mc_dropout,0.08,0.25,0.0,,,,mean_mutual_information,robust-standard,-0.0025980364004846044,0.0015470024948193708,0.0006918405479555759,-0.004518585761609283,-0.000677487039359926,5
mc_dropout,0.08,0.25,0.0,,,,mean_predictive_entropy,robust-standard,0.009218225636979448,0.003416125556481594,0.0015277377927934283,0.004977225524184892,0.013459225749774005,5
mc_dropout,0.08,0.25,0.0,,,,n,robust-standard,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,0.08,0.25,0.0,,,,nll,standard-robust,-0.021611999720335007,0.00338335587702928,0.001513082746622178,-0.025812317424958174,-0.01741168201571184,5
mc_dropout,0.08,0.25,0.01,mutual_information,adv,adv_error,auprc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,adv_error,auroc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,adv_error,neg_spearman_p_safe,robust-standard,-0.38591624410896797,0.03949667636947164,0.017663450649489636,-0.4349499831119512,-0.3368825051059847,5
mc_dropout,0.08,0.25,0.01,mutual_information,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.19147670763208485,0.081987551742167,0.036665947800853346,-0.2932613787272537,-0.08969203653691597,5
mc_dropout,0.08,0.25,0.01,mutual_information,adv,adv_error,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,prevalence,robust-standard,-0.01952921157118548,0.020789218102775682,0.009297220975375126,-0.04533829699882683,0.00627987385645587,5
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,clean,adv_error,auprc,robust-standard,,,,,,0
mc_dropout,0.08,0.25,0.01,mutual_information,clean,adv_error,auroc,robust-standard,,,,,,0
