family,condition,seed,train_eps,rob_lam,eps,score,variant,target,score_constant,auroc,auprc,prevalence,n_used,neg_spearman_p_safe,neg_spearman_p_safe_optimistic,n_conclusive,n_inconclusive
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,adv,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,delta,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,clean,adv_error,False,0.8979591836734694,0.16666666666666666,0.02,50,0.4727496394287255,0.4846029578742654,,
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,False,0.9148936170212766,0.2,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,False,0.9767441860465116,0.75,0.044444444444444446,45,,,45.0,5.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,adv,adv_error,False,1.0,1.0,0.02,50,0.692160076231152,0.6239422961731537,,
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.044444444444444446,45,,,45.0,5.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,delta,adv_error,False,1.0,1.0,0.02,50,0.7007748019286196,0.6107757820250406,,
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.044444444444444446,45,,,45.0,5.0
mc_dropout,robust,1,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,False,0.8979591836734694,0.16666666666666666,0.02,50,0.46933037064902794,0.49055660485515257,,
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,False,0.9148936170212766,0.2,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,False,0.9651162790697675,0.7,0.044444444444444446,45,,,45.0,5.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,False,1.0,1.0,0.02,50,0.6456405574648266,0.6170204715924313,,
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.044444444444444446,45,,,45.0,5.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,False,1.0,1.0,0.02,50,0.651670865453054,0.620556621106496,,
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.044444444444444446,45,,,45.0,5.0
mc_dropout,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,clean,adv_error,False,0.9574468085106383,0.6333333333333333,0.06,50,0.47495106270530324,0.5013351928350169,,
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,False,0.9772727272727273,0.75,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,False,0.9054054054054054,0.625,0.13953488372093023,43,,,43.0,7.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,adv,adv_error,False,0.9858156028368794,0.8055555555555556,0.06,50,0.8450606683476166,0.7650778501684908,,
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,False,0.990990990990991,0.9583333333333334,0.13953488372093023,43,,,43.0,7.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,delta,adv_error,False,0.9716312056737588,0.5888888888888888,0.06,50,0.85315079653043,0.7525631490060667,,
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,False,0.9886363636363636,0.8333333333333333,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,False,0.9954954954954955,0.9761904761904762,0.13953488372093023,43,,,43.0,7.0
mc_dropout,robust,1,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,False,0.9432624113475178,0.5873015873015873,0.06,50,0.470196244305826,0.488557051693081,,
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,False,0.9659090909090909,0.7,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,False,0.8963963963963963,0.5924603174603176,0.13953488372093023,43,,,43.0,7.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,False,0.9787234042553191,0.8333333333333333,0.06,50,0.7975655620770864,0.7104116431007877,,
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.13953488372093023,43,,,43.0,7.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,False,0.9787234042553191,0.8333333333333333,0.06,50,0.8093980624805208,0.7105984296853016,,
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.13953488372093023,43,,,43.0,7.0
mc_dropout,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,clean,adv_error,False,0.9244444444444444,0.6454901960784314,0.1,50,0.4537940159834638,0.4779456832288033,,
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,False,0.9696969696969697,0.7,0.06382978723404255,47,,,47.0,3.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,False,0.9114583333333334,0.6479797979797979,0.15789473684210525,38,,,38.0,12.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,adv,adv_error,False,0.9377777777777778,0.5301587301587302,0.1,50,0.7886437085687668,0.7542201232170266,,
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,False,0.9318181818181818,0.4206349206349207,0.06382978723404255,47,,,47.0,3.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,False,0.9895833333333334,0.9583333333333334,0.15789473684210525,38,,,38.0,12.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,delta,adv_error,False,0.9244444444444444,0.4634920634920635,0.1,50,0.8104739703245184,0.7400879729388143,,
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,False,0.9090909090909091,0.3206349206349206,0.06382978723404255,47,,,47.0,3.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,False,0.9947916666666666,0.9761904761904762,0.15789473684210525,38,,,38.0,12.0
mc_dropout,robust,1,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,False,0.9155555555555556,0.6064425770308124,0.1,50,0.4518433150921546,0.4696798531813726,,
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,False,0.9545454545454546,0.6333333333333333,0.06382978723404255,47,,,47.0,3.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,False,0.9010416666666666,0.6154401154401155,0.15789473684210525,38,,,38.0,12.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,False,0.9377777777777778,0.61,0.1,50,0.8144013772291747,0.6912016505171882,,
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,False,0.9318181818181818,0.75,0.06382978723404255,47,,,47.0,3.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,False,0.9895833333333334,0.9583333333333334,0.15789473684210525,38,,,38.0,12.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,False,0.9377777777777778,0.61,0.1,50,0.8196549215302084,0.6933851587146801,,
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,False,0.9318181818181818,0.75,0.06382978723404255,47,,,47.0,3.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,False,0.9895833333333334,0.9583333333333334,0.15789473684210525,38,,,38.0,12.0
mc_dropout,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,6,,,6.0,44.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,clean,adv_error,False,0.7797619047619048,0.53349734124419,0.16,50,0.387568807304996,0.4298990239193627,,
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,False,0.7836734693877551,0.5688957384079335,0.16666666666666666,42,,,42.0,8.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,False,0.7453703703703703,0.5825968013468013,0.2727272727272727,33,,,33.0,17.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,12,,,12.0,38.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,adv,adv_error,False,0.6428571428571429,0.265688858632407,0.16,50,0.5994793860036921,0.5700777384987046,,
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,False,0.673469387755102,0.30728839361831684,0.16666666666666666,42,,,42.0,8.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,False,0.8287037037037037,0.7427774476794086,0.2727272727272727,33,,,33.0,17.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,12,,,12.0,38.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,delta,adv_error,False,0.5535714285714286,0.20065498009393468,0.16,50,0.5496324046266476,0.47274610271531253,,
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,False,0.5836734693877551,0.23426492054311604,0.16666666666666666,42,,,42.0,8.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,False,0.7731481481481481,0.6560246851913519,0.2727272727272727,33,,,33.0,17.0
mc_dropout,robust,1,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,12,,,12.0,38.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,False,0.7782738095238095,0.5118094160741219,0.16,50,0.3886325433870709,0.428438530840133,,
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,False,0.7816326530612245,0.5458351172636887,0.16666666666666666,42,,,42.0,8.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,False,0.7476851851851852,0.5648949815616482,0.2727272727272727,33,,,33.0,17.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,12,,,12.0,38.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,False,0.7976190476190477,0.42985066833751046,0.16,50,0.7461942060684825,0.7172918376210852,,
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,False,0.8612244897959184,0.6805435305435306,0.16666666666666666,42,,,42.0,8.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,False,0.9351851851851852,0.9102733686067019,0.2727272727272727,33,,,33.0,17.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,12,,,12.0,38.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,False,0.7767857142857143,0.4124971884840306,0.16,50,0.7371798448223894,0.6977197152081204,,
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,False,0.8367346938775511,0.6431114967981326,0.16666666666666666,42,,,42.0,8.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,False,0.9259259259259259,0.9061325818572195,0.2727272727272727,33,,,33.0,17.0
mc_dropout,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,12,,,12.0,38.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,clean,adv_error,False,0.6073717948717948,0.5927922499430752,0.48,50,,,,
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,adv,adv_error,False,0.44871794871794873,0.43282258375186805,0.48,50,,,,
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,delta,adv_error,False,0.4310897435897436,0.4278010292184084,0.48,50,,,,
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,False,0.6017628205128205,0.5825385573767532,0.48,50,,,,
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,False,0.5464743589743589,0.6002286562372193,0.48,50,,,,
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,False,0.5384615384615384,0.6002904968718181,0.48,50,,,,
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,clean,adv_error,False,,,0.0,50,0.32540785609831024,0.32540785609831024,,
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.9,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,adv,adv_error,False,,,0.0,50,0.33954987505086615,0.33954987505086615,,
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,delta,adv_error,False,,,0.0,50,0.33954987505086615,0.33954987505086615,,
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,False,,,0.0,50,0.3254469277027134,0.3254469277027134,,
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,False,,,0.0,50,0.3326362590772435,0.3326362590772435,,
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,False,,,0.0,50,0.3395661811413527,0.3395661811413527,,
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,clean,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,adv,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,delta,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,clean,adv_error,False,0.9795918367346939,0.5,0.02,50,0.4353602334414741,0.48476677465203766,,
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
