family,condition,seed,train_eps,rob_lam,eps,score,variant,coverage,selective_risk,n_retained
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,clean,1.0,0.02,50
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,0.9,0.0,45
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,adv,1.0,0.02,50
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,0.9,0.0,45
mc_dropout,robust,0,0.08,0.25,0.05,one_minus_confidence,delta,1.0,0.02,50
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,0.9,0.0,45
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,clean,1.0,0.04,50
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,0.9,0.0,45
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,adv,1.0,0.04,50
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.07,mutual_information,delta,1.0,0.04,50
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,0.9,0.0,45
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,clean,1.0,0.04,50
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,adv,1.0,0.04,50
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.8,0.0,40
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.07,one_minus_confidence,delta,1.0,0.04,50
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.8,0.025,40
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,clean,1.0,0.1,50
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.6,0.03333333333333333,30
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.7,0.02857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.8,0.025,40
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,adv,1.0,0.1,50
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.6,0.03333333333333333,30
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.7,0.02857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.8,0.05,40
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,0.9,0.06666666666666667,45
mc_dropout,robust,0,0.08,0.25,0.08,mutual_information,delta,1.0,0.1,50
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.8,0.025,40
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,clean,1.0,0.1,50
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.8,0.025,40
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,0.9,0.022222222222222223,45
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,adv,1.0,0.1,50
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.7,0.02857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.8,0.025,40
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,0.9,0.044444444444444446,45
mc_dropout,robust,0,0.08,0.25,0.08,one_minus_confidence,delta,1.0,0.1,50
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.8,0.075,40
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,0.9,0.06666666666666667,45
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,clean,1.0,0.14,50
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.5,0.04,25
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.6,0.06666666666666667,30
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.7,0.08571428571428572,35
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.8,0.1,40
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,0.9,0.13333333333333333,45
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,adv,1.0,0.14,50
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.1,0.2,5
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.2,0.1,10
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.3,0.06666666666666667,15
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.4,0.05,20
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.5,0.12,25
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.6,0.16666666666666666,30
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.7,0.14285714285714285,35
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.8,0.15,40
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,0.9,0.15555555555555556,45
mc_dropout,robust,0,0.08,0.25,0.1,mutual_information,delta,1.0,0.14,50
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.5,0.0,25
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.6,0.0,30
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.7,0.0,35
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.8,0.075,40
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,0.9,0.06666666666666667,45
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,clean,1.0,0.14,50
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.1,0.0,5
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.2,0.0,10
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.3,0.0,15
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.4,0.0,20
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.5,0.04,25
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.6,0.03333333333333333,30
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.7,0.05714285714285714,35
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.8,0.05,40
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,0.9,0.08888888888888889,45
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,adv,1.0,0.14,50
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.1,0.2,5
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.2,0.1,10
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.3,0.06666666666666667,15
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.4,0.05,20
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.5,0.04,25
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.6,0.03333333333333333,30
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.7,0.05714285714285714,35
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.8,0.05,40
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,0.9,0.08888888888888889,45
mc_dropout,robust,0,0.08,0.25,0.1,one_minus_confidence,delta,1.0,0.14,50
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.1,0.2,5
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.2,0.2,10
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.3,0.26666666666666666,15
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.4,0.35,20
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.5,0.36,25
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.6,0.3333333333333333,30
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.7,0.37142857142857144,35
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.8,0.425,40
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,0.9,0.4,45
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,clean,1.0,0.44,50
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.1,0.6,5
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.2,0.6,10
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.3,0.4666666666666667,15
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.4,0.35,20
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.5,0.32,25
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.6,0.43333333333333335,30
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.7,0.4857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.8,0.5,40
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,0.9,0.4666666666666667,45
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,adv,1.0,0.44,50
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.1,0.6,5
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.2,0.6,10
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.3,0.5333333333333333,15
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.4,0.4,20
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.5,0.36,25
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.6,0.43333333333333335,30
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.7,0.4857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.8,0.5,40
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,0.9,0.4666666666666667,45
mc_dropout,robust,0,0.08,0.25,0.15,mutual_information,delta,1.0,0.44,50
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.1,0.2,5
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.2,0.2,10
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.3,0.26666666666666666,15
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.4,0.3,20
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.5,0.36,25
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.6,0.3333333333333333,30
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.7,0.37142857142857144,35
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.8,0.425,40
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,0.9,0.4,45
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,clean,1.0,0.44,50
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.1,0.4,5
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.2,0.4,10
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.3,0.26666666666666666,15
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.4,0.35,20
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.5,0.32,25
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.6,0.26666666666666666,30
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.7,0.2857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.8,0.325,40
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,0.9,0.37777777777777777,45
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,adv,1.0,0.44,50
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.1,0.6,5
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.2,0.4,10
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.3,0.3333333333333333,15
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.4,0.35,20
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.5,0.32,25
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.6,0.26666666666666666,30
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.7,0.2857142857142857,35
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.8,0.325,40
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,0.9,0.37777777777777777,45
mc_dropout,robust,0,0.08,0.25,0.15,one_minus_confidence,delta,1.0,0.44,50
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.1,0.0,5
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.2,0.0,10
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.3,0.0,15
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.4,0.0,20
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.5,0.0,25
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.6,0.0,30
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.7,0.0,35
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.8,0.0,40
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,0.9,0.0,45
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,clean,1.0,0.0,50
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.1,0.0,5
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.2,0.0,10
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.3,0.0,15
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.4,0.0,20
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.5,0.0,25
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.6,0.0,30
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.7,0.0,35
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.8,0.0,40
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,0.9,0.0,45
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,adv,1.0,0.0,50
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.1,0.0,5
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.2,0.0,10
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.3,0.0,15
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.4,0.0,20
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.5,0.0,25
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.6,0.0,30
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.7,0.0,35
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.8,0.0,40
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,0.9,0.0,45
mc_dropout,robust,1,0.08,0.25,0.01,mutual_information,delta,1.0,0.0,50
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.1,0.0,5
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.2,0.0,10
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.3,0.0,15
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.4,0.0,20
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.5,0.0,25
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.6,0.0,30
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.7,0.0,35
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.8,0.0,40
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,0.9,0.0,45
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,clean,1.0,0.0,50
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,adv,0.1,0.0,5
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,adv,0.2,0.0,10
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,adv,0.3,0.0,15
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,adv,0.4,0.0,20
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,adv,0.5,0.0,25
mc_dropout,robust,1,0.08,0.25,0.01,one_minus_confidence,adv,0.6,0.0,30
