family,condition,train_eps,rob_lam,eps,score,variant,coverage,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,0.4,5,selective_risk,0.4800000000000001,0.06708203932499371,0.030000000000000006,0.3967200000000001,0.5632800000000001,5
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,0.5,5,selective_risk,0.48,0.07483314773547886,0.03346640106136303,0.3870972706536562,0.5729027293463438,5
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,0.6,5,selective_risk,0.49333333333333335,0.04944132324730441,0.02211083193570266,0.43195366387982276,0.5547130027868439,5
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,0.7,5,selective_risk,0.4914285714285714,0.05111012519999518,0.02285714285714285,0.42797714285714283,0.5548799999999999,5
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,0.8,5,selective_risk,0.465,0.0518411033833193,0.023184046238739257,0.40064108764125983,0.5293589123587402,5
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,0.9,5,selective_risk,0.46222222222222226,0.04817662975261955,0.021545243810739235,0.40241262540361017,0.5220318190408344,5
mc_dropout,robust,0.08,0.25,0.15,mutual_information,delta,1.0,5,selective_risk,0.43199999999999994,0.036331804249169895,0.016248076809271917,0.3868953387774611,0.4771046612225388,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.1,5,selective_risk,0.44000000000000006,0.08944271909999157,0.039999999999999994,0.3289600000000001,0.55104,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.2,5,selective_risk,0.38,0.10954451150103323,0.048989794855663564,0.24400432948067796,0.515995670519322,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.3,5,selective_risk,0.3333333333333333,0.08164965809277261,0.03651483716701107,0.2319681453577106,0.43469852130895603,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.4,5,selective_risk,0.33,0.07582875444051551,0.03391164991562634,0.2358612598342213,0.42413874016577874,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.5,5,selective_risk,0.328,0.06572670690061992,0.02939387691339813,0.2464025976884068,0.40959740231159325,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.6,5,selective_risk,0.32666666666666666,0.10381607668264958,0.04642796092394706,0.1977826471417896,0.4555506861915437,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.7,5,selective_risk,0.32571428571428573,0.07450517034517314,0.03331972511340172,0.23321872879948258,0.4182098426290889,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.8,5,selective_risk,0.35000000000000003,0.05863019699779287,0.02622022120425379,0.2772126659369915,0.42278733406300856,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.9,5,selective_risk,0.38222222222222224,0.0427452979148252,0.019116278371205834,0.32915543346375487,0.4352890109806896,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,adv,1.0,5,selective_risk,0.43199999999999994,0.036331804249169895,0.016248076809271917,0.3868953387774611,0.4771046612225388,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.1,5,selective_risk,0.2,0.14142135623730953,0.0632455532033676,0.024430344307451585,0.3755696556925484,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.2,5,selective_risk,0.24000000000000005,0.1140175425099138,0.05099019513592785,0.09845121830266435,0.38154878169733575,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.3,5,selective_risk,0.2533333333333333,0.09888264649460886,0.04422166387140534,0.1305739944263121,0.3760926722403545,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.4,5,selective_risk,0.3,0.04999999999999999,0.02236067977499789,0.23792675294460586,0.3620732470553941,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.5,5,selective_risk,0.336,0.05366563145999494,0.023999999999999994,0.26937600000000006,0.402624,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.6,5,selective_risk,0.3333333333333333,0.047140452079103175,0.021081851067789197,0.2748101147691505,0.3918565518975161,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.7,5,selective_risk,0.36,0.04333071682315171,0.01937808566607219,0.3062064341909836,0.4137935658090164,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.8,5,selective_risk,0.39,0.0651920240520265,0.029154759474226504,0.30906638769954725,0.4709336123004528,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.9,5,selective_risk,0.40888888888888897,0.0557773351022717,0.024944382578492942,0.33964328285099255,0.4781344949267854,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,clean,1.0,5,selective_risk,0.43199999999999994,0.036331804249169895,0.016248076809271917,0.3868953387774611,0.4771046612225388,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.1,5,selective_risk,0.52,0.1095445115010332,0.04898979485566355,0.384004329480678,0.6559956705193221,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.2,5,selective_risk,0.38,0.10954451150103323,0.048989794855663564,0.24400432948067796,0.515995670519322,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.3,5,selective_risk,0.36,0.05962847939999441,0.026666666666666675,0.2859733333333333,0.43402666666666667,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.4,5,selective_risk,0.34,0.0651920240520265,0.029154759474226504,0.25906638769954726,0.4209336123004528,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.5,5,selective_risk,0.328,0.06572670690061992,0.02939387691339813,0.2464025976884068,0.40959740231159325,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.6,5,selective_risk,0.32666666666666666,0.09831920802501752,0.0439696865275764,0.2046068168661146,0.44872651646721873,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.7,5,selective_risk,0.31999999999999995,0.061941381110510854,0.027701027756664734,0.24310194694749865,0.39689805305250125,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.8,5,selective_risk,0.34500000000000003,0.05968668193156662,0.02669269563007828,0.2709010769309027,0.41909892306909735,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.9,5,selective_risk,0.38222222222222224,0.0427452979148252,0.019116278371205834,0.32915543346375487,0.4352890109806896,5
mc_dropout,robust,0.08,0.25,0.15,one_minus_confidence,delta,1.0,5,selective_risk,0.43199999999999994,0.036331804249169895,0.016248076809271917,0.3868953387774611,0.4771046612225388,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,adv,1.0,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,clean,1.0,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,mutual_information,delta,1.0,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,adv,1.0,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,clean,1.0,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.01,one_minus_confidence,delta,1.0,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.7,5,selective_risk,0.005714285714285714,0.012777531299998797,0.005714285714285713,-0.010148571428571427,0.021577142857142854,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.8,5,selective_risk,0.04,0.02850438562747845,0.012747548783981962,0.0046128045756660754,0.07538719542433392,5
mc_dropout,standard,,,0.03,mutual_information,adv,0.9,5,selective_risk,0.05777777777777778,0.025337231668869736,0.011331154474650634,0.026322492956147622,0.08923306259940794,5
mc_dropout,standard,,,0.03,mutual_information,adv,1.0,5,selective_risk,0.07200000000000001,0.02280350850198276,0.01019803902718557,0.04369024366053287,0.10030975633946715,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.8,5,selective_risk,0.01,0.013693063937629153,0.0061237243569579455,-0.006999458814915255,0.026999458814915257,5
mc_dropout,standard,,,0.03,mutual_information,clean,0.9,5,selective_risk,0.022222222222222223,0.027216552697590865,0.01217161238900369,-0.011566173769652018,0.05601061821409646,5
mc_dropout,standard,,,0.03,mutual_information,clean,1.0,5,selective_risk,0.07200000000000001,0.02280350850198276,0.01019803902718557,0.04369024366053287,0.10030975633946715,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.6,5,selective_risk,0.013333333333333332,0.018257418583505537,0.00816496580927726,-0.009332611753220338,0.035999278419887,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.7,5,selective_risk,0.017142857142857144,0.025555062599997593,0.011428571428571427,-0.014582857142857137,0.04886857142857143,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.8,5,selective_risk,0.034999999999999996,0.028504385627478448,0.01274754878398196,-0.00038719542433392207,0.07038719542433391,5
mc_dropout,standard,,,0.03,mutual_information,delta,0.9,5,selective_risk,0.06222222222222222,0.024343224778007384,0.010886621079036348,0.03200096210681732,0.09244348233762711,5
mc_dropout,standard,,,0.03,mutual_information,delta,1.0,5,selective_risk,0.07200000000000001,0.02280350850198276,0.01019803902718557,0.04369024366053287,0.10030975633946715,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.8,5,selective_risk,0.01,0.013693063937629153,0.0061237243569579455,-0.006999458814915255,0.026999458814915257,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,0.9,5,selective_risk,0.035555555555555556,0.025337231668869732,0.011331154474650633,0.004100270733925403,0.06701084037718572,5
mc_dropout,standard,,,0.03,one_minus_confidence,adv,1.0,5,selective_risk,0.07200000000000001,0.02280350850198276,0.01019803902718557,0.04369024366053287,0.10030975633946715,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.8,5,selective_risk,0.01,0.013693063937629153,0.0061237243569579455,-0.006999458814915255,0.026999458814915257,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,0.9,5,selective_risk,0.022222222222222223,0.027216552697590865,0.01217161238900369,-0.011566173769652018,0.05601061821409646,5
mc_dropout,standard,,,0.03,one_minus_confidence,clean,1.0,5,selective_risk,0.07200000000000001,0.02280350850198276,0.01019803902718557,0.04369024366053287,0.10030975633946715,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.6,5,selective_risk,0.006666666666666666,0.014907119849998596,0.006666666666666665,-0.011839999999999995,0.025173333333333325,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.7,5,selective_risk,0.011428571428571429,0.01564921592871903,0.0069985421222376505,-0.007999381502760286,0.030856524359903145,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.8,5,selective_risk,0.015000000000000003,0.0223606797749979,0.010000000000000002,-0.01276,0.042760000000000006,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,0.9,5,selective_risk,0.035555555555555556,0.025337231668869732,0.011331154474650633,0.004100270733925403,0.06701084037718572,5
mc_dropout,standard,,,0.03,one_minus_confidence,delta,1.0,5,selective_risk,0.07200000000000001,0.02280350850198276,0.01019803902718557,0.04369024366053287,0.10030975633946715,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.1,5,selective_risk,0.12000000000000002,0.10954451150103323,0.048989794855663564,-0.01599567051932202,0.25599567051932204,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.2,5,selective_risk,0.2,0.09999999999999999,0.04472135954999579,0.07585350588921172,0.32414649411078833,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.3,5,selective_risk,0.18666666666666668,0.07302967433402216,0.032659863237109045,0.09600288632045197,0.2773304470128814,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.4,5,selective_risk,0.26,0.07416198487095663,0.033166247903554,0.16793049581973413,0.3520695041802659,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.5,5,selective_risk,0.312,0.05932958789676531,0.026532998322843202,0.23834439665578727,0.3856556033442127,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.6,5,selective_risk,0.35333333333333333,0.09006170724070865,0.04027681991198191,0.24152488125767155,0.4651417854089951,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.7,5,selective_risk,0.36571428571428577,0.09979570969470275,0.04462999814803802,0.2418214108553322,0.48960716057323933,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.8,5,selective_risk,0.355,0.0873212459828649,0.03905124837953327,0.24659373449841565,0.4634062655015843,5
mc_dropout,standard,,,0.05,mutual_information,adv,0.9,5,selective_risk,0.38666666666666666,0.08692269873603531,0.038873012632302,0.27875518359939633,0.494578149733937,5
mc_dropout,standard,,,0.05,mutual_information,adv,1.0,5,selective_risk,0.4,0.08602325267042625,0.03847076812334268,0.29320514768960076,0.5067948523103993,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.3,5,selective_risk,0.026666666666666665,0.03651483716701107,0.01632993161855452,-0.018665223506440676,0.071998556839774,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.4,5,selective_risk,0.06000000000000001,0.022360679774997897,0.01,0.03224000000000001,0.08776,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.5,5,selective_risk,0.096,0.04560701700396552,0.02039607805437114,0.03938048732106572,0.15261951267893428,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.6,5,selective_risk,0.16,0.09249624617007739,0.04136557881996952,0.045169153195764616,0.2748308468042354,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.7,5,selective_risk,0.22857142857142856,0.08329931278350429,0.03725258517258656,0.12515825213232828,0.33198460501052884,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.8,5,selective_risk,0.275,0.1030776406404415,0.04609772228646443,0.14703272293277478,0.40296727706722524,5
mc_dropout,standard,,,0.05,mutual_information,clean,0.9,5,selective_risk,0.3377777777777778,0.08805161224959533,0.039377878103709664,0.22846478816187976,0.4470907673936758,5
mc_dropout,standard,,,0.05,mutual_information,clean,1.0,5,selective_risk,0.4,0.08602325267042625,0.03847076812334268,0.29320514768960076,0.5067948523103993,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.1,5,selective_risk,0.36,0.1673320053068151,0.07483314773547882,0.1522631818863108,0.5677368181136891,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.2,5,selective_risk,0.27999999999999997,0.08366600265340755,0.03741657386773941,0.1761315909431554,0.38386840905684455,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.3,5,selective_risk,0.22666666666666666,0.05962847939999439,0.026666666666666665,0.15264,0.3006933333333333,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.4,5,selective_risk,0.27,0.0758287544405155,0.033911649915626334,0.17586125983422132,0.36413874016577874,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.5,5,selective_risk,0.328,0.04381780460041329,0.019595917942265423,0.2736017317922712,0.3823982682077288,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.6,5,selective_risk,0.35333333333333333,0.09006170724070865,0.04027681991198191,0.24152488125767155,0.4651417854089951,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.7,5,selective_risk,0.37142857142857144,0.10101525445522107,0.04517539514526256,0.24602167450532259,0.4968354683518203,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.8,5,selective_risk,0.355,0.0873212459828649,0.03905124837953327,0.24659373449841565,0.4634062655015843,5
mc_dropout,standard,,,0.05,mutual_information,delta,0.9,5,selective_risk,0.38666666666666666,0.08692269873603531,0.038873012632302,0.27875518359939633,0.494578149733937,5
mc_dropout,standard,,,0.05,mutual_information,delta,1.0,5,selective_risk,0.4,0.08602325267042625,0.03847076812334268,0.29320514768960076,0.5067948523103993,5
mc_dropout,standard,,,0.05,one_minus_confidence,adv,0.1,5,selective_risk,0.08,0.10954451150103323,0.048989794855663564,-0.05599567051932204,0.21599567051932206,5
mc_dropout,standard,,,0.05,one_minus_confidence,adv,0.2,5,selective_risk,0.18000000000000002,0.08366600265340755,0.03741657386773941,0.07613159094315543,0.28386840905684463,5
mc_dropout,standard,,,0.05,one_minus_confidence,adv,0.3,5,selective_risk,0.17333333333333334,0.059628479399994404,0.026666666666666672,0.09930666666666667,0.24736000000000002,5
mc_dropout,standard,,,0.05,one_minus_confidence,adv,0.4,5,selective_risk,0.22999999999999998,0.057008771254956896,0.02549509756796392,0.15922560915133216,0.3007743908486678,5
