comparison_id,architecture,family,seed,eval_split,train_epsilon,rob_lam,robust_config_id,eval_epsilon,subset,score,rho_pessimistic_standard,rho_pessimistic_robust,delta_rho_pessimistic,inverse_alignment_gain_pessimistic,rho_optimistic_standard,rho_optimistic_robust,delta_rho_optimistic,inverse_alignment_gain_optimistic
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,,-0.4732643475722732,,,-0.1177006947750297,-0.3157431893416141,-0.1980424945665844,0.1980424945665844
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,,-0.5405079643666849,,,-0.24253562503633297,-0.40422604172722165,-0.16169041669088868,0.16169041669088868
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,,-0.4761575469870842,,,-0.24743582965269678,-0.27646285000836357,-0.02902702035566679,0.02902702035566679
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,-0.6975125898971639,-0.36067138131937637,0.33684120857778754,-0.33684120857778754,-0.5877120295842695,-0.36168611872523093,0.22602591085903856,-0.22602591085903856
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,-0.6505877515860401,-0.2709561601914639,0.3796315913945762,-0.3796315913945762,-0.5103289957359867,-0.27205538363519227,0.2382736121007944,-0.2382736121007944
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,-0.6838230904692756,-0.3416931562051195,0.3421299342641561,-0.3421299342641561,-0.5764894678059134,-0.34278444302913835,0.23370502477677502,-0.23370502477677502
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,-0.634350813246542,-0.27050305624465537,0.3638477570018866,-0.3638477570018866,-0.49589441431195974,-0.27205538363519227,0.22383903067676747,-0.22383903067676747
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,-0.6933289706987834,-0.3564509053203392,0.3368780653784442,-0.3368780653784442,-0.5873049827962584,-0.35771953200108353,0.2295854507951749,-0.2295854507951749
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,-0.6452630021457082,-0.26527989425739534,0.37998310788831285,-0.37998310788831285,-0.5103982576892834,-0.26671563094655737,0.243682626742726,-0.243682626742726
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,-0.692179018691493,-0.3563310697461607,0.3358479489453323,-0.3358479489453323,-0.5841303609316028,-0.35759926992607577,0.22653109100552699,-0.22653109100552699
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,-0.6443427753016177,-0.26517908486965586,0.3791636904319618,-0.3791636904319618,-0.5055174685946443,-0.26661427596248843,0.23890319263215587,-0.23890319263215587
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,-0.24253562503633297,-0.46208776165079046,-0.2195521366144575,0.2195521366144575,-0.7648583747901425,-0.5443262324330155,0.22053214235712704,-0.22053214235712704
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,-0.24743582965269678,-0.4073680109367249,-0.15993218128402814,0.15993218128402814,-0.7351176645614192,-0.5006552168747779,0.23446244768664137,-0.23446244768664137
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,-0.24253562503633297,-0.4370805164386367,-0.19454489140230374,0.19454489140230374,-0.7404229270577111,-0.5209392850074003,0.2194836420503108,-0.2194836420503108
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,-0.24743582965269678,-0.38943581683901923,-0.14199998718632245,0.14199998718632245,-0.7078246338972797,-0.48439189454317677,0.2234327393541029,-0.2234327393541029
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,-0.23266414431593374,-0.45158722310153004,-0.2189230787855963,0.2189230787855963,-0.7645413011306684,-0.5316520857735567,0.2328892153571117,-0.2328892153571117
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,-0.23693879842942048,-0.39497986052453027,-0.1580410620951098,0.1580410620951098,-0.7347552391676612,-0.48537356372039697,0.2493816754472642,-0.2493816754472642
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,-0.24253562503633297,-0.4499483222274149,-0.2074126971910819,0.2074126971910819,-0.7632710327130358,-0.5314733491452835,0.2317976835677522,-0.2317976835677522
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,-0.24743582965269678,-0.39307941006205904,-0.14564358040936226,0.14564358040936226,-0.7334322383650281,-0.48518911622609834,0.2482431221389298,-0.2482431221389298
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,,-0.5449624394908341,,,-0.6584565187721679,-0.46687495787510835,0.19158156089705958,-0.19158156089705958
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,,-0.502939746641826,,,-0.629084640521884,-0.4125262166294819,0.21655842389240204,-0.21655842389240204
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,,-0.5217570821761721,,,-0.6292380861561097,-0.4472196192119671,0.18201846694414253,-0.18201846694414253
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,,-0.48714804696603053,,,-0.5970241539802669,-0.4006030809117381,0.1964210730685288,-0.1964210730685288
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,,-0.534713773770267,,,-0.6557248454628759,-0.45592660981532646,0.19979823564754945,-0.19979823564754945
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,,-0.4910560585099237,,,-0.6260017736909356,-0.399612601905475,0.22638917178546059,-0.22638917178546059
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,,-0.5331081364770791,,,-0.6567121347353883,-0.4544387096468864,0.20227342508850188,-0.20227342508850188
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,,-0.4892190895464628,,,-0.6272276447085705,-0.39789003206578444,0.22933761264278607,-0.22933761264278607
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,,-0.4099019271451603,,,-0.6192528550866617,-0.4703770478908677,0.14887580719579402,-0.14887580719579402
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,,-0.3533593487024903,,,-0.6021249618838997,-0.41837147639005623,0.18375348549384352,-0.18375348549384352
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,,-0.39402672277781203,,,-0.5897694735312652,-0.45058791399547155,0.13918155953579364,-0.13918155953579364
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,,-0.34612615398072794,,,-0.5703199733804069,-0.4061623270210212,0.16415764635938568,-0.16415764635938568
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,,-0.41099987701826407,,,-0.615329413482474,-0.4595112352955449,0.15581817818692917,-0.15581817818692917
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,,-0.354590934209343,,,-0.5979521164638976,-0.40562276663345087,0.1923293498304467,-0.1923293498304467
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,,-0.39776206498189387,,,-0.6174196914666371,-0.4579940269802756,0.15942566448636153,-0.15942566448636153
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,,-0.33948584407222476,,,-0.6002977453091928,-0.40387311151432714,0.19642463379486563,-0.19642463379486563
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,,-0.4908529447121136,,,-0.4975224418626199,-0.4697248398860313,0.027797601976588593,-0.027797601976588593
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,,-0.44662421193647045,,,-0.4872128739068525,-0.4193198653634134,0.06789300854343905,-0.06789300854343905
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,,-0.4874323667001826,,,-0.4776191747515543,-0.45575353695608783,0.021865637795466464,-0.021865637795466464
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,,-0.45177054469698236,,,-0.46581144072547775,-0.41433967341408257,0.05147176731139519,-0.05147176731139519
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,,-0.4947574808205478,,,-0.4955086732775581,-0.46819605143590004,0.027312621841658058,-0.027312621841658058
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,,-0.45125031357419854,,,-0.48496680155218524,-0.41754179469761854,0.0674250068545667,-0.0674250068545667
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,,-0.481763980280411,,,-0.49965493476737693,-0.45789473280742016,0.04176020195995678,-0.04176020195995678
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,,-0.43655289406106,,,-0.48945870331477453,-0.4057319342423996,0.08372676907237492,-0.08372676907237492
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,-0.7611464564633285,-0.39275776696424847,0.36838868949908,-0.36838868949908,-0.6064120230502373,-0.39275776696424847,0.21365425608598887,-0.21365425608598887
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,-0.7439747457594982,-0.24743582965269678,0.4965389161068014,-0.4965389161068014,-0.5730625148046432,-0.24743582965269678,0.3256266851519464,-0.3256266851519464
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,-0.7522600952810823,-0.39882352398300136,0.3534365712980809,-0.3534365712980809,-0.5885808010325071,-0.39882352398300136,0.18975727704950573,-0.18975727704950573
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,-0.734375071620666,-0.24743582965269678,0.48693924196796917,-0.48693924196796917,-0.5531918760323388,-0.24743582965269678,0.305756046379642,-0.305756046379642
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,-0.7584301308762633,-0.3930220723555104,0.3654080585207529,-0.3654080585207529,-0.6027139381732709,-0.3930220723555104,0.2096918658177605,-0.2096918658177605
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,-0.7408969682067778,-0.24762406538144455,0.4932729028253332,-0.4932729028253332,-0.5690769740629484,-0.24762406538144455,0.3214529086815039,-0.3214529086815039
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,-0.7609094868318019,-0.39275776696424847,0.36815171986755346,-0.36815171986755346,-0.6025749246413588,-0.39275776696424847,0.2098171576771103,-0.2098171576771103
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,-0.7437187544491293,-0.24743582965269678,0.4962829247964325,-0.4962829247964325,-0.5687865545625017,-0.24743582965269678,0.32135072490980493,-0.32135072490980493
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,-0.24253562503633297,-0.4697190883232919,-0.22718346328695893,0.22718346328695893,-0.8221498498555193,-0.4822237905046734,0.3399260593508459,-0.3399260593508459
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,-0.2449489742783178,-0.3784236095867793,-0.1334746353084615,0.1334746353084615,-0.812289817170591,-0.39062527776585937,0.42166453940473164,-0.42166453940473164
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,-0.24253562503633297,-0.46792681463463465,-0.22539118959830168,0.22539118959830168,-0.8204667917315827,-0.48041799069626145,0.3400488010353212,-0.3400488010353212
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,-0.2449489742783178,-0.3752406072631521,-0.13029163298483432,0.13029163298483432,-0.8105531729032326,-0.387318896938337,0.4232342759648956,-0.4232342759648956
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,-0.22284383204977934,-0.47347866585622456,-0.25063483380644525,0.25063483380644525,-0.8155689042847968,-0.48616233187459734,0.32940657241019944,-0.32940657241019944
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,-0.22465120697206925,-0.38295872540311504,-0.1583075184310458,0.1583075184310458,-0.8053456134122393,-0.3954603589525176,0.40988525445972174,-0.40988525445972174
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,-0.24253562503633297,-0.4700775430610234,-0.22754191802469043,0.22754191802469043,-0.8245061312290305,-0.48259999879809257,0.3419061324309379,-0.3419061324309379
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,-0.2449489742783178,-0.3788656932428386,-0.1339167189645208,0.1339167189645208,-0.8147926280264899,-0.3910976178840769,0.423695010142413,-0.423695010142413
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,,-0.51619736246718,,,-0.755638124466374,-0.46563779420460444,0.2900003302617696,-0.2900003302617696
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,,-0.449105917147857,,,-0.7494958047598779,-0.385887261684669,0.36360854307520885,-0.36360854307520885
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,,-0.5320689632399743,,,-0.754156384239301,-0.46658601931689586,0.2875703649224051,-0.2875703649224051
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,,-0.4663908849246483,,,-0.7481875101698068,-0.3861648284976053,0.3620226816722015,-0.3620226816722015
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,,-0.5260211642147913,,,-0.75140563546793,-0.47146641148944357,0.2799392239784865,-0.2799392239784865
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,,-0.46031200404662426,,,-0.7450091526108312,-0.392639161555068,0.3523699910557632,-0.3523699910557632
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,,-0.5236570148303933,,,-0.760280910511203,-0.47079376825268904,0.2894871422585139,-0.2894871422585139
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,,-0.45765742752163796,,,-0.7543103288513391,-0.3919243398660332,0.3623859889853059,-0.3623859889853059
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,,-0.48899750889715055,,,-0.6731674571977653,-0.5131776433003414,0.15998981389742384,-0.15998981389742384
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,,-0.4212615239191632,,,-0.6675964595859839,-0.44369140788061034,0.22390505170537356,-0.22390505170537356
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,,-0.5029673988687948,,,-0.6845753487405325,-0.5188465941004203,0.16572875464011216,-0.16572875464011216
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,,-0.43637982593211977,,,-0.6793994485784219,-0.4492812208932794,0.23011822768514256,-0.23011822768514256
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,,-0.49868036887544565,,,-0.6688033043638485,-0.5194711276396173,0.14933217672423116,-0.14933217672423116
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,,-0.43225495873103253,,,-0.6629764659427322,-0.4508943881322593,0.2120820778104729,-0.2120820778104729
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,,-0.4973178110126151,,,-0.6774454165263029,-0.5191217858868319,0.15832363063947097,-0.15832363063947097
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,,-0.4307544112296243,,,-0.6720158435922848,-0.45055163294161327,0.22146421065067157,-0.22146421065067157
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,,-0.4523265732314662,,,-0.6072431862543368,-0.4718998297954544,0.1353433564588824,-0.1353433564588824
