architecture,family,eval_split,training,train_epsilon,rob_lam,config_id,eval_epsilon,subset,score,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,mc_dropout,val,standard,,,standard,0.08,clean_correct,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.08,clean_correct,predictive_entropy,rho_optimistic,5,-0.5954863319723878,0.07831768536183106,-0.6927305823088233,-0.4982420816359522
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,expected_entropy,rho_optimistic,5,-0.5371109766608334,0.08853746445968069,-0.6470447587726642,-0.4271771945490026
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,expected_entropy,rho_optimistic,5,-0.5344656553839021,0.09150476787507564,-0.6480838313183759,-0.42084747944942835
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,mutual_information,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,mutual_information,rho_optimistic,5,-0.5229847270175905,0.09218312716973132,-0.6374451972660851,-0.4085242567690959
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,mutual_information,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,mutual_information,rho_optimistic,5,-0.5195067996757057,0.09527094045999444,-0.6378012965198951,-0.4012123028315162
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,one_minus_confidence,rho_optimistic,5,-0.5298956382746325,0.08291902284600142,-0.6328532037087479,-0.4269380728405171
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,rho_optimistic,5,-0.526782383127397,0.08550796838499372,-0.6329545490305893,-0.42061021722420466
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,all,predictive_entropy,rho_optimistic,5,-0.5353642350858723,0.0877280418427912,-0.6442929862749796,-0.42643548389676506
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.1,clean_correct,predictive_entropy,rho_optimistic,5,-0.5326122255145745,0.09050650615933375,-0.6449908958158265,-0.4202335552133226
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,rho_pessimistic,5,-0.39492035545762383,0.023117081611965584,-0.42362400343873974,-0.3662167074765079
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,rho_optimistic,5,-0.3841678464747457,0.032364316777905223,-0.4243534534443327,-0.34398223950515877
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,rho_pessimistic,5,-0.3519623227943855,0.021219623770434532,-0.37830996568556285,-0.32561467990320814
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,rho_optimistic,5,-0.34199955611624766,0.026871246085691844,-0.37536461496772505,-0.30863449726477027
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,rho_pessimistic,5,-0.4877042204166635,0.02732772784415304,-0.5216360762334589,-0.45377236459986814
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,rho_optimistic,5,-0.4430123194074884,0.03634958058439357,-0.4881462849689365,-0.39787835384604037
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,rho_pessimistic,5,-0.4639853531022607,0.03541918144640554,-0.5079640755501091,-0.42000663065441224
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,rho_optimistic,5,-0.4131066524236363,0.039130822912937555,-0.4616939864547178,-0.3645193183925548
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,rho_pessimistic,5,-0.4099232584626284,0.027531227730602653,-0.4441077927620668,-0.37573872416319
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,rho_optimistic,5,-0.3973011761033957,0.037314780464975335,-0.4436335956076327,-0.3509687565991587
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,rho_pessimistic,5,-0.3746385248619265,0.02661275030199299,-0.40768261880509754,-0.34159443091875547
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,rho_optimistic,5,-0.36312415156931505,0.034426051901768846,-0.40586974081603566,-0.32037856232259443
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,rho_pessimistic,5,-0.4022228175369237,0.021250774429294367,-0.42860913907972764,-0.3758364959941197
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,rho_optimistic,5,-0.390306347799582,0.034050506546878655,-0.4325856358994428,-0.3480270596997212
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,rho_pessimistic,5,-0.36036000856306344,0.017916753838104444,-0.3826065967685168,-0.33811342035761005
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,rho_optimistic,5,-0.3491376469804937,0.029149998026292274,-0.3853321500774516,-0.31294314388353583
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,rho_pessimistic,5,-0.5590279980901464,0.050976349391621836,-0.6223234958895796,-0.49573250029071314
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,rho_optimistic,5,-0.497353509362873,0.02989012324922867,-0.5344669993033135,-0.4602400194224324
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,rho_pessimistic,5,-0.5345347450214157,0.06347669047339259,-0.6133514663073512,-0.4557180237354803
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,rho_optimistic,5,-0.4646960182633304,0.040907888524821676,-0.5154898706871344,-0.41390216583952644
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,rho_pessimistic,5,-0.7262938877380599,0.05954468752988,-0.8002283825282045,-0.6523593929479153
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,rho_optimistic,5,-0.6906264981900939,0.048182287154048355,-0.7504527095003914,-0.6308002868797964
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,rho_pessimistic,5,-0.7169716043272479,0.0633198433340062,-0.7955935741669861,-0.6383496344875098
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,rho_optimistic,5,-0.6808324531591421,0.053940153861213536,-0.7478080002661827,-0.6138569060521015
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,rho_pessimistic,5,-0.570723226555543,0.05038472558586006,-0.6332841263748814,-0.5081623267362045
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,rho_optimistic,5,-0.5077477053948007,0.029729961633751762,-0.5446623284234094,-0.47083308236619204
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,rho_pessimistic,5,-0.5480022095716831,0.06335568503112504,-0.6266686827563682,-0.469335736386998
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,rho_optimistic,5,-0.47711867459034396,0.040507377129568874,-0.5274152264337921,-0.42682212274689574
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,rho_pessimistic,5,-0.5654212334057073,0.050264719565786625,-0.6278331260703529,-0.5030093407410616
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,rho_optimistic,5,-0.505429541017589,0.027360639271552755,-0.539402261768916,-0.47145682026626184
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,rho_pessimistic,5,-0.5411676499267546,0.06328096613670035,-0.619741347350247,-0.46259395250326224
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,rho_optimistic,5,-0.4730468428907284,0.03971696285482788,-0.5223619657855644,-0.42373171999589243
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,rho_pessimistic,5,-0.585932186443404,0.028346564040250995,-0.621129094484961,-0.5507352784018469
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,rho_optimistic,5,-0.5052049854841358,0.018933320466349077,-0.528713807873656,-0.4816961630946157
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,rho_pessimistic,5,-0.5729375456595365,0.033163701420378076,-0.6141157197603989,-0.531759371558674
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,rho_optimistic,5,-0.4756203567931358,0.023683472180313223,-0.5050272715518911,-0.44621344203438046
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,rho_pessimistic,5,-0.7294869270045758,0.035729794816239,-0.7738513268911072,-0.6851225271180444
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,rho_optimistic,5,-0.6954800352028537,0.04408439193315956,-0.7502180375489624,-0.640742032856745
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,rho_pessimistic,5,-0.7252194805514536,0.036278919533548365,-0.7702657088299919,-0.6801732522729153
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,rho_optimistic,5,-0.6855724821499178,0.050307444699944026,-0.7480374250754651,-0.6231075392243706
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,rho_pessimistic,5,-0.5929787657295501,0.028449523412022105,-0.6283035147163131,-0.5576540167427871
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,rho_optimistic,5,-0.513920542547427,0.018586023566306915,-0.536998138879477,-0.490842946215377
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,rho_pessimistic,5,-0.5810536923326943,0.034011772013806243,-0.6232848851573519,-0.5388224995080367
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,rho_optimistic,5,-0.4860490583404123,0.023518746367769322,-0.515251438988157,-0.45684667769266757
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,rho_pessimistic,5,-0.5898255871707713,0.028279065424112328,-0.6249386846107404,-0.5547124897308021
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,rho_optimistic,5,-0.5120873928895662,0.020228257888250403,-0.537204092455788,-0.48697069332334436
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,rho_pessimistic,5,-0.5769030051935233,0.03352702777298322,-0.6185323085460144,-0.5352737018410323
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,rho_optimistic,5,-0.48277293370867935,0.024567215024527113,-0.5132771601407653,-0.4522687072765934
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,rho_pessimistic,5,-0.5698465102872806,0.02717937872701778,-0.6035941663461638,-0.5360988542283974
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,rho_optimistic,5,-0.48784386006235286,0.015345389736454395,-0.5068976780365139,-0.4687900420881919
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,rho_pessimistic,5,-0.5587757157254429,0.029996722917978273,-0.5960215666367903,-0.5215298648140956
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,rho_optimistic,5,-0.4589474913772271,0.013529574287673193,-0.47574667668125425,-0.4421483060732
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,rho_pessimistic,5,-0.6925058522279837,0.033370545665920716,-0.7339408573817721,-0.6510708470741953
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,rho_optimistic,5,-0.683094411603548,0.0430663582175816,-0.7365683581360659,-0.6296204650710301
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,rho_pessimistic,5,-0.6880876776426093,0.034591079740403506,-0.7310381760152639,-0.6451371792699546
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,rho_optimistic,5,-0.6722194220961043,0.04661569331682158,-0.7301004502389095,-0.6143383939532991
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,rho_pessimistic,5,-0.5806408279913109,0.02721833962404329,-0.6144368603933684,-0.5468447955892534
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,rho_optimistic,5,-0.49732376450944127,0.016410620910883487,-0.5177002416826552,-0.4769472873362274
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,rho_pessimistic,5,-0.5710079392668159,0.030576472018420363,-0.6089736437641733,-0.5330422347694586
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,rho_optimistic,5,-0.46986545339569996,0.014518300958866158,-0.48789230501141123,-0.4518386017799887
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,rho_pessimistic,5,-0.5733030281100696,0.026841186279192193,-0.6066307627820234,-0.5399752934381158
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,rho_optimistic,5,-0.49414059927216514,0.020138153348794676,-0.51914541927567,-0.46913577926866024
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,rho_pessimistic,5,-0.5624568951277663,0.029911333072143102,-0.599596720541728,-0.5253170697138047
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,rho_optimistic,5,-0.46539450755745077,0.01873792167588653,-0.488660710303561,-0.4421283048113405
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,rho_pessimistic,5,-0.31151420404327895,0.021946477629567473,-0.3387643552032972,-0.28426405288326073
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,rho_optimistic,5,-0.4351346335947495,0.012754050598818133,-0.45097087905457117,-0.41929838813492787
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,rho_pessimistic,5,-0.2954984041261155,0.024340756524654707,-0.3257214451918226,-0.2652753630604084
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,rho_optimistic,5,-0.40368806518234246,0.013704926490902795,-0.4207049790041255,-0.3866711513605594
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,rho_pessimistic,5,-0.4259253594683942,0.03132074534567695,-0.4648152013610294,-0.38703551757575905
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,rho_optimistic,5,-0.6289822602437047,0.044760666496485524,-0.6845599683679963,-0.5734045521194132
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,rho_pessimistic,5,-0.41572177888307504,0.030409506920872485,-0.4534801688298506,-0.3779633889362995
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,rho_optimistic,5,-0.6138107676053279,0.05109885520118955,-0.6772583764580722,-0.5503631587525837
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,rho_pessimistic,5,-0.3276588092447747,0.0336946938370272,-0.3694962975127096,-0.28582132097683977
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,rho_optimistic,5,-0.4464907125607124,0.016566031413733053,-0.4670601573602573,-0.42592126776116745
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,rho_pessimistic,5,-0.3129765936871679,0.03567112872343179,-0.35726814999834533,-0.2686850373759905
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,rho_optimistic,5,-0.4166877570060593,0.014174048232521294,-0.4342871624051847,-0.3990883516069339
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,rho_pessimistic,5,-0.3133298067731184,0.022877683503929415,-0.3417362027422477,-0.2849234108039891
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,rho_optimistic,5,-0.44120134826209834,0.009607604819513742,-0.45313076527545754,-0.42927193124873914
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,rho_pessimistic,5,-0.2974465609303475,0.025567656101411585,-0.32919299902992505,-0.26570012283076994
mlp512x1,vogn,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,rho_optimistic,5,-0.4098592809390437,0.009071030543944876,-0.4211224529920668,-0.39859610888602065
mlp512x1,vogn,val,standard,,,standard,0.01,all,expected_entropy,rho_pessimistic,5,-0.92296047051657,0.007852880307970265,-0.93271110927718,-0.91320983175596
mlp512x1,vogn,val,standard,,,standard,0.01,all,expected_entropy,rho_optimistic,5,-0.8252996968405213,0.03756373691781195,-0.8719412366093661,-0.7786581570716765
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,expected_entropy,rho_pessimistic,5,-0.911904681134858,0.008089467843241264,-0.9219490821204377,-0.9018602801492783
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,expected_entropy,rho_optimistic,5,-0.7988751509965665,0.0409943908810989,-0.8497764102819196,-0.7479738917112133
mlp512x1,vogn,val,standard,,,standard,0.01,all,mutual_information,rho_pessimistic,5,-0.8931065825389505,0.02359634847146657,-0.922405318925041,-0.86380784615286
mlp512x1,vogn,val,standard,,,standard,0.01,all,mutual_information,rho_optimistic,5,-0.8200829817185618,0.03428366664349222,-0.8626517763162054,-0.7775141871209181
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,mutual_information,rho_pessimistic,5,-0.8785142428978554,0.025096286403684838,-0.9096753982139215,-0.8473530875817893
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,mutual_information,rho_optimistic,5,-0.793372577697232,0.0356358430861994,-0.8376203211030043,-0.7491248342914597
mlp512x1,vogn,val,standard,,,standard,0.01,all,one_minus_confidence,rho_pessimistic,5,-0.92050135871303,0.015408363467847769,-0.9396333689022947,-0.9013693485237653
mlp512x1,vogn,val,standard,,,standard,0.01,all,one_minus_confidence,rho_optimistic,5,-0.8328633259536449,0.03857024304682135,-0.880754608146852,-0.7849720437604377
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,rho_pessimistic,5,-0.9093169945463642,0.015977849431159687,-0.9291561149537556,-0.8894778741389727
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,rho_optimistic,5,-0.8076850885124275,0.04196964320029231,-0.8597972834916878,-0.7555728935331671
mlp512x1,vogn,val,standard,,,standard,0.01,all,predictive_entropy,rho_pessimistic,5,-0.9201045287598172,0.013305318860841117,-0.9366252641739451,-0.9035837933456893
mlp512x1,vogn,val,standard,,,standard,0.01,all,predictive_entropy,rho_optimistic,5,-0.82770789549069,0.03860660394281316,-0.8756443256993927,-0.7797714652819874
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,predictive_entropy,rho_pessimistic,5,-0.9088777332777562,0.013476129654508825,-0.9256105583048859,-0.8921449082506265
mlp512x1,vogn,val,standard,,,standard,0.01,clean_correct,predictive_entropy,rho_optimistic,5,-0.801786942683893,0.041894323299779525,-0.8538056156543383,-0.7497682697134476
mlp512x1,vogn,val,standard,,,standard,0.05,all,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,all,expected_entropy,rho_optimistic,5,-0.9036216330220974,0.016292174508203888,-0.9238510395613873,-0.8833922264828076
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,expected_entropy,rho_optimistic,5,-0.8905759014719494,0.01646661134117959,-0.9110218999467059,-0.870129902997193
mlp512x1,vogn,val,standard,,,standard,0.05,all,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,all,mutual_information,rho_optimistic,5,-0.8276771753888195,0.03856901883046168,-0.8755669375166468,-0.7797874132609921
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,mutual_information,rho_optimistic,5,-0.8045637134514114,0.04095631489051663,-0.8554176951500627,-0.7537097317527601
mlp512x1,vogn,val,standard,,,standard,0.05,all,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,all,one_minus_confidence,rho_optimistic,5,-0.8810255664588553,0.02886664090656646,-0.916868235221615,-0.8451828976960957
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,rho_optimistic,5,-0.8648432651162429,0.030731837737425247,-0.9030018816334436,-0.8266846485990421
mlp512x1,vogn,val,standard,,,standard,0.05,all,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,all,predictive_entropy,rho_optimistic,5,-0.8855695987216426,0.023723703780826697,-0.9150264676103457,-0.8561127298329396
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.05,clean_correct,predictive_entropy,rho_optimistic,5,-0.8701672952768469,0.024747456231416606,-0.9008953207265202,-0.8394392698271735
mlp512x1,vogn,val,standard,,,standard,0.07,all,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,all,expected_entropy,rho_optimistic,5,-0.8056088036167968,0.028078767428262055,-0.8404731982464062,-0.7707444089871873
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,expected_entropy,rho_optimistic,5,-0.7885432290287822,0.02963154085452943,-0.8253356465191554,-0.751750811538409
mlp512x1,vogn,val,standard,,,standard,0.07,all,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,all,mutual_information,rho_optimistic,5,-0.7242790776386119,0.056476879017249244,-0.7944043850452398,-0.654153770231984
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,mutual_information,rho_optimistic,5,-0.6977528299249285,0.06033579536938615,-0.7726696148380846,-0.6228360450117724
mlp512x1,vogn,val,standard,,,standard,0.07,all,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,all,one_minus_confidence,rho_optimistic,5,-0.779885487820734,0.04158746253281367,-0.8315231428243767,-0.7282478328170913
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,one_minus_confidence,rho_optimistic,5,-0.7599523894254392,0.04390567570639457,-0.814468486266879,-0.7054362925839994
mlp512x1,vogn,val,standard,,,standard,0.07,all,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,all,predictive_entropy,rho_optimistic,5,-0.786286433390026,0.03694634732305564,-0.8321613827261962,-0.7404114840538558
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.07,clean_correct,predictive_entropy,rho_optimistic,5,-0.7669767456557955,0.039120014352724226,-0.8155506590867877,-0.7184028322248034
mlp512x1,vogn,val,standard,,,standard,0.08,all,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,all,expected_entropy,rho_optimistic,5,-0.7566104868469179,0.013875425663402944,-0.773839103352918,-0.7393818703409178
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,expected_entropy,rho_optimistic,5,-0.7443530760963212,0.015522311318025183,-0.7636265712288238,-0.7250795809638185
mlp512x1,vogn,val,standard,,,standard,0.08,all,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,all,mutual_information,rho_optimistic,5,-0.6684524177840597,0.028739009938403857,-0.704136611768596,-0.6327682237995235
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,mutual_information,rho_optimistic,5,-0.6480629989041079,0.028122649716809417,-0.6829818805915654,-0.6131441172166504
mlp512x1,vogn,val,standard,,,standard,0.08,all,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,all,one_minus_confidence,rho_optimistic,5,-0.7274855206763122,0.02103282318552704,-0.7536012200063665,-0.7013698213462579
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,rho_pessimistic,0,,,,
