comparison_id,architecture,family,seed,eval_split,train_epsilon,rob_lam,robust_config_id,standard_model_id,robust_model_id,layer,metric,standard,robust,delta
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed2_eps0p08_lam0p25.json,mlp512x1,deterministic,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s2|val|standard,mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed2_eps0p08_lam0p25.json,mlp512x1,deterministic,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s2|val|standard,mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed2_eps0p08_lam0p25.json,mlp512x1,deterministic,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s2|val|standard,mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed2_eps0p08_lam0p25.json,mlp512x1,deterministic,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s2|val|standard,mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed2_eps0p08_lam0p25.json,mlp512x1,deterministic,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s2|val|standard,mlp512x1|deterministic|s2|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed3_eps0p08_lam0p25.json,mlp512x1,deterministic,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s3|val|standard,mlp512x1|deterministic|s3|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|deterministic|s4|val|standard,mlp512x1|deterministic|s4|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.816496580927726,0.816496580927726,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.7359419465065002,1.457191824913025,0.7212498784065247
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.1387718915939331,0.14041200280189514,0.0016401112079620361
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s0|val|standard,mlp512x1|mc_dropout|s0|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.1020141988992691,0.0029113751370459795,-0.09910282376222312
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.816496580927726,0.816496580927726,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.7350780367851257,1.4614464044570923,0.7263683676719666
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.13966244459152222,0.1393158733844757,-0.0003465712070465088
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed1_eps0p08_lam0p25.json,mlp512x1,mc_dropout,1,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s1|val|standard,mlp512x1|mc_dropout|s1|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.10383060574531555,0.0026931054890155792,-0.10113750025629997
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.816496580927726,0.816496580927726,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.733442485332489,1.501650094985962,0.7682076096534729
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.13939303159713745,0.13940544426441193,1.2412667274475098e-05
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed2_eps0p08_lam0p25.json,mlp512x1,mc_dropout,2,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s2|val|standard,mlp512x1|mc_dropout|s2|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.10268981754779816,0.0027994061820209026,-0.09989041136577725
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.816496580927726,0.816496580927726,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.8086676001548767,1.4760165214538574,0.6673489212989807
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.13846035301685333,0.1400337517261505,0.0015733987092971802
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed3_eps0p08_lam0p25.json,mlp512x1,mc_dropout,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s3|val|standard,mlp512x1|mc_dropout|s3|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.10432222485542297,0.0029642474837601185,-0.10135797737166286
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,0,relative_spread_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,0,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,0,sigma_w_max,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,0,sigma_w_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,0,sigma_w_median,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,1,relative_spread_mean,0.816496580927726,0.816496580927726,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,1,sigma_b_mean,0.0,0.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,1,sigma_w_max,0.724088728427887,1.5654304027557373,0.8413416743278503
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,1,sigma_w_mean,0.14021529257297516,0.1399887353181839,-0.00022655725479125977
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed4_eps0p08_lam0p25.json,mlp512x1,mc_dropout,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|mc_dropout|s4|val|standard,mlp512x1|mc_dropout|s4|val|robust_eps0p08_lam0p25,1,sigma_w_median,0.1042548343539238,0.003001718083396554,-0.10125311627052724
