comparison_id,architecture,family,seed,eval_split,train_epsilon,rob_lam,robust_config_id,standard_model_id,robust_model_id,outcome_group,eval_epsilon,metric,standard,robust,delta
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,frac_p_safe_lower_geq_0p5,0.0,0.82,0.82
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,frac_p_safe_point_geq_0p9,0.0,0.82,0.82
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_interval_width,0.16075034744521022,0.13561016031905948,-0.025140187126150737
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_net_frac_safe,0.0,0.82,0.82
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_net_frac_unsafe,0.5,0.12,-0.38
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_p_safe_lower,0.0,0.7579831804281345,0.7579831804281345
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_p_safe_point,0.0,0.8196601715785771,0.8196601715785771
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_p_safe_upper,0.16075034744521022,0.8935933407471941,0.7328429933019839
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_property_evaluations,121.3,103.42,-17.879999999999995
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,mean_unknown_frac,0.08412371134020619,0.0636387974935879,-0.020484913846618283
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.08,median_p_safe_point,0.0,1.0,1.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,accuracy,0.33,0.7995,0.4695
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,brier,1.1095725297927856,0.31843891739845276,-0.7911336123943329
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,ece,0.5320639677047729,0.10670781590044498,-0.42535615180432795
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,ece_adaptive,0.5314097166359425,0.10541382908821109,-0.42599588754773143
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,mc_samples,50.0,50.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,mean_confidence,0.861409715632801,0.904913836703822,0.043504121071020974
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,mean_mutual_information,0.08222155819675739,0.0025942640975754575,-0.07962729409918193
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,mean_predictive_entropy,0.3317431295845155,0.272489005350454,-0.05925412423406151
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,n,2000.0,2000.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.1,nll,2.7000038623809814,0.9256431460380554,-1.774360716342926
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,frac_p_safe_lower_geq_0p5,0.0,0.62,0.62
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,frac_p_safe_point_geq_0p9,0.0,0.6,0.6
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_interval_width,0.09507939970334174,0.2900580197657495,0.1949786200624078
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_net_frac_safe,0.0,0.76,0.76
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_net_frac_unsafe,0.74,0.16,-0.58
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_p_safe_lower,0.0,0.5699510722454033,0.5699510722454033
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_p_safe_point,0.0,0.6212439748841657,0.6212439748841657
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_p_safe_upper,0.09507939970334174,0.8600090920111529,0.7649296923078112
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_property_evaluations,109.9,132.1,22.19999999999999
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,mean_unknown_frac,0.021443298969072166,0.22034015568657686,0.1988968567175047
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,certification,0.1,median_p_safe_point,0.0,1.0,1.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,accuracy,0.0705,0.4935,0.423
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,brier,1.7462009191513062,0.7743571996688843,-0.9718437194824219
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,ece,0.874447334676981,0.30583468635380273,-0.5686126483231783
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,ece_adaptive,0.8744472967982292,0.3058347020745278,-0.5686125947237014
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,mc_samples,50.0,50.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,mean_confidence,0.944947314063002,0.7993347009281069,-0.14561261313489515
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,mean_mutual_information,0.04144803807449175,0.004904639135782373,-0.03654339893870938
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,mean_predictive_entropy,0.14562145456989353,0.5568367379567218,0.41121528338682833
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,n,2000.0,2000.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,pgd,0.15,nll,7.0738749504089355,2.2300121784210205,-4.843862771987915
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,accuracy,0.981,0.974,-0.007000000000000006
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,brier,0.02677130326628685,0.04192516952753067,0.01515386626124382
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,ece,0.005202927559614133,0.011816278055310225,0.006613350495696091
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,ece_adaptive,0.0033388472199440077,0.008571053534746164,0.005232206314802156
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,mc_samples,50.0,50.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,mean_confidence,0.9842799412748661,0.9817464399650134,-0.002533501309852637
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,mean_mutual_information,0.009582639925980494,0.0009890742706961146,-0.00859356565528438
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,mean_predictive_entropy,0.044635132378922776,0.05371821842235386,0.009083086043431082
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,n,2000.0,2000.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed3_eps0p08_lam0p25.json,mlp512x1,bbb,3,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s3|val|standard,mlp512x1|bbb|s3|val|robust_eps0p08_lam0p25,clean,,nll,0.06244973838329315,0.12775129079818726,0.0653015524148941
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,accuracy,0.971,0.9625,-0.008499999999999952
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,brier,0.04792337492108345,0.058545954525470734,0.010622579604387283
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,ece,0.009352803230285648,0.015399804800748812,0.006047001570463164
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,ece_adaptive,0.006130676716566091,0.012302736759185808,0.006172060042619717
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,mc_samples,50.0,50.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,mean_confidence,0.9770790595983995,0.9748025507553666,-0.002276508843032876
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,mean_mutual_information,0.014232042359742255,0.001267857328477827,-0.012964185031264428
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,mean_predictive_entropy,0.06423804877755081,0.06989934167885374,0.005661292901302933
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,n,2000.0,2000.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.01,nll,0.11348020285367966,0.1740816980600357,0.06060149520635605
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,frac_p_safe_lower_geq_0p5,0.88,0.96,0.07999999999999996
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,frac_p_safe_point_geq_0p9,0.86,0.96,0.09999999999999998
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_interval_width,0.1343674738183934,0.07499999999999997,-0.059367473818393426
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_net_frac_safe,0.96,0.96,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_net_frac_unsafe,0.04,0.04,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_p_safe_lower,0.8279103039593844,0.8879999999999998,0.060089696040615426
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_p_safe_point,0.8999103039593842,0.96,0.06008969604061576
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_p_safe_upper,0.9622777777777778,0.963,0.0007222222222221797
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_property_evaluations,120.18,94.12,-26.060000000000002
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,mean_unknown_frac,0.055991362428854885,0.0,-0.055991362428854885
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,certification,0.01,median_p_safe_point,1.0,1.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.03,accuracy,0.9315,0.9435,0.01200000000000001
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/bbb/seed4_eps0p08_lam0p25.json,mlp512x1,bbb,4,val,0.08,0.25,robust_eps0p08_lam0p25,mlp512x1|bbb|s4|val|standard,mlp512x1|bbb|s4|val|robust_eps0p08_lam0p25,pgd,0.03,brier,0.10368216782808304,0.09278563410043716,-0.010896533727645874
