comparison_id,architecture,family,seed,eval_split,train_epsilon,rob_lam,robust_config_id,eval_epsilon,subset,score,task,tau,auroc_standard,auroc_robust,delta_auroc,auprc_standard,auprc_robust,delta_auprc,prevalence_standard,prevalence_robust
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,pgd_failure,,0.9261363636363636,0.9787234042553191,0.05258704061895547,0.9930803467861525,0.5,-0.49308034678615253,0.9166666666666666,0.020833333333333332
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.5,,0.9772727272727273,,,0.5,,1.0,0.022222222222222223
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,certified_below_threshold,0.9,,0.9772727272727273,,,0.5,,1.0,0.022222222222222223
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,pgd_failure,,1.0,0.8888888888888888,-0.11111111111111116,1.0,0.5691666666666666,-0.4308333333333334,0.98,0.1
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.5,,0.9149999999999999,,,0.6093939393939394,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,certified_below_threshold,0.9,,0.9149999999999999,,,0.6093939393939394,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,pgd_failure,,1.0,0.8296296296296296,-0.1703703703703704,1.0,0.28937728937728935,-0.7106227106227107,0.9791666666666666,0.0625
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.5,,0.875,,,0.34074074074074073,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,certified_below_threshold,0.9,,0.875,,,0.34074074074074073,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,pgd_failure,,0.40816326530612246,0.7866666666666667,0.3785034013605443,0.9826104601595557,0.5079432624113475,-0.4746671977482082,0.98,0.1
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.5,,0.785,,,0.5104761904761904,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,certified_below_threshold,0.9,,0.785,,,0.5104761904761904,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,pgd_failure,,0.425531914893617,0.9629629629629629,0.5374310480693458,0.9827308932048298,0.5333333333333333,-0.44939755987149643,0.9791666666666666,0.0625
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.5,,0.9583333333333333,,,0.5333333333333333,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,certified_below_threshold,0.9,,0.9583333333333333,,,0.5333333333333333,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,pgd_failure,,0.7244897959183674,0.8933333333333333,0.16884353741496594,0.9889795918367349,0.632156862745098,-0.3568227290916369,0.98,0.1
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.5,,0.9175000000000001,,,0.6696503496503496,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,certified_below_threshold,0.9,,0.9175000000000001,,,0.6696503496503496,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,pgd_failure,,0.7127659574468085,0.837037037037037,0.12427107959022854,0.9880319148936172,0.4512820512820513,-0.536749863611566,0.9791666666666666,0.0625
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.5,,0.8791666666666668,,,0.49831649831649827,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,certified_below_threshold,0.9,,0.8791666666666668,,,0.49831649831649827,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,pgd_failure,,1.0,0.8888888888888888,-0.11111111111111116,1.0,0.5691666666666666,-0.4308333333333334,0.98,0.1
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,certified_below_threshold,0.5,,0.9149999999999999,,,0.6093939393939394,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,certified_below_threshold,0.9,,0.9149999999999999,,,0.6093939393939394,,1.0,0.1111111111111111
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,pgd_failure,,1.0,0.8296296296296296,-0.1703703703703704,1.0,0.28937728937728935,-0.7106227106227107,0.9791666666666666,0.0625
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.5,,0.875,,,0.34074074074074073,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/deterministic/seed4_eps0p08_lam0p25.json,mlp512x1,deterministic,4,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,certified_below_threshold,0.9,,0.875,,,0.34074074074074073,,1.0,0.06976744186046512
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,pgd_failure,,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,certified_below_threshold,0.5,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,certified_below_threshold,0.9,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.09090909090909091,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,pgd_failure,,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,certified_below_threshold,0.5,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,certified_below_threshold,0.9,1.0,,,1.0,,,0.047619047619047616,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,pgd_failure,,1.0,0.8229166666666666,-0.17708333333333337,1.0,0.5526315789473684,-0.44736842105263164,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,certified_below_threshold,0.5,1.0,0.8229166666666666,-0.17708333333333337,1.0,0.5526315789473684,-0.44736842105263164,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,certified_below_threshold,0.9,1.0,0.8229166666666666,-0.17708333333333337,1.0,0.5526315789473684,-0.44736842105263164,0.09090909090909091,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,pgd_failure,,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,certified_below_threshold,0.5,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,certified_below_threshold,0.9,1.0,,,1.0,,,0.047619047619047616,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,pgd_failure,,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,certified_below_threshold,0.5,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,certified_below_threshold,0.9,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.09090909090909091,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,pgd_failure,,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.5,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.9,1.0,,,1.0,,,0.047619047619047616,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,pgd_failure,,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,certified_below_threshold,0.5,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.06,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,certified_below_threshold,0.9,1.0,0.875,-0.125,1.0,0.5714285714285714,-0.4285714285714286,0.09090909090909091,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,pgd_failure,,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.5,1.0,,,1.0,,,0.020833333333333332,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.9,1.0,,,1.0,,,0.047619047619047616,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,pgd_failure,,0.8267543859649122,0.875,0.04824561403508776,0.691622749231445,0.5714285714285714,-0.12019417780287356,0.24,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,certified_below_threshold,0.5,,0.891304347826087,,,0.5833333333333334,,1.0,0.041666666666666664
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,certified_below_threshold,0.9,,0.9224806201550387,,,0.6388888888888888,,1.0,0.06521739130434782
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,pgd_failure,,0.7921052631578948,,,0.5741071428571429,,,0.20833333333333334,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,certified_below_threshold,0.5,,,,,,,1.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,certified_below_threshold,0.9,,0.9767441860465116,,,0.5,,1.0,0.022727272727272728
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,pgd_failure,,0.8135964912280702,0.8229166666666666,0.009320175438596423,0.6723339160839161,0.5526315789473684,-0.11970233713654777,0.24,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,certified_below_threshold,0.5,,0.8369565217391304,,,0.5588235294117647,,1.0,0.041666666666666664
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,certified_below_threshold,0.9,,0.9069767441860465,,,0.7333333333333334,,1.0,0.06521739130434782
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,pgd_failure,,0.7763157894736843,,,0.5502525252525252,,,0.20833333333333334,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,certified_below_threshold,0.5,,,,,,,1.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,certified_below_threshold,0.9,,1.0,,,1.0,,1.0,0.022727272727272728
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,pgd_failure,,0.8267543859649124,0.875,0.04824561403508765,0.691622749231445,0.5714285714285714,-0.12019417780287356,0.24,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,certified_below_threshold,0.5,,0.891304347826087,,,0.5833333333333334,,1.0,0.041666666666666664
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,certified_below_threshold,0.9,,0.9224806201550387,,,0.6388888888888888,,1.0,0.06521739130434782
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,pgd_failure,,0.7921052631578949,,,0.5741071428571428,,,0.20833333333333334,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.5,,,,,,,1.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.9,,0.9767441860465116,,,0.5,,1.0,0.022727272727272728
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,pgd_failure,,0.8223684210526316,0.875,0.05263157894736836,0.6838687385362578,0.5714285714285714,-0.11244016710768645,0.24,0.04
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,certified_below_threshold,0.5,,0.891304347826087,,,0.5833333333333334,,1.0,0.041666666666666664
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,certified_below_threshold,0.9,,0.9224806201550387,,,0.6388888888888888,,1.0,0.06521739130434782
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,pgd_failure,,0.7868421052631579,,,0.5643055555555555,,,0.20833333333333334,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,,,,,,,1.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,,0.9767441860465116,,,0.5,,1.0,0.022727272727272728
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,pgd_failure,,0.8547794117647058,0.9078014184397163,0.05302200667501045,0.9249251095695549,0.5714285714285714,-0.3534965381409835,0.68,0.06
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.5,,0.8863636363636364,,,0.5833333333333334,,1.0,0.043478260869565216
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.9,,0.9315789473684211,,,0.7209090909090909,,1.0,0.11627906976744186
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,pgd_failure,,0.845703125,0.9574468085106383,0.11174368351063835,0.9138268062023878,0.3333333333333333,-0.5804934728690545,0.6666666666666666,0.020833333333333332
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,,,,,,,1.0,0.0
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,,0.9385964912280701,,,0.6666666666666666,,1.0,0.07317073170731707
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/mc_dropout/seed0_eps0p08_lam0p25.json,mlp512x1,mc_dropout,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,pgd_failure,,0.8400735294117647,0.8794326241134751,0.039359094701710395,0.914881489182328,0.6081871345029239,-0.3066943546794041,0.68,0.06
